Step,Volumes,Density
420500,9.9871428e-20,1.1847628893420847
420600,9.9921934e-20,1.1841640455037628
420700,9.998846099999999e-20,1.1833761657757689
420800,1.0003646e-19,1.1828083640704599
420900,1.0007268999999999e-19,1.1823801438734183
421000,1.0012258e-19,1.181790976620858
421100,1.0020905e-19,1.1807712137775979
421200,1.0031339999999999e-19,1.1795429284621994
421300,1.0040460999999999e-19,1.1784714028569006
421400,1.0045625999999999e-19,1.1778654869293361
421500,1.0043707e-19,1.178090535695635
421600,1.0033643999999999e-19,1.1792720730374726
421700,1.0014722e-19,1.1815002113887934
421800,9.993243499999999e-20,1.1840396123640937
421900,9.970810899999999e-20,1.186703496703563
422000,9.950306800000001e-20,1.189148877298939
422100,9.938004199999998e-20,1.1906209659279476
422200,9.930160399999999e-20,1.1915614333883267
422300,9.9265951e-20,1.1919894022875979
422400,9.933911399999999e-20,1.191111505182138
422500,9.950886699999999e-20,1.1890795782048247
422600,9.974322300000001e-20,1.1862857248958154
422700,1.0000441999999999e-19,1.183187319120495
422800,1.0027794999999998e-19,1.17995991740956
422900,1.005385e-19,1.1769019987368021
423000,1.0073097e-19,1.1746532531157001
423100,1.0086019e-19,1.173148311538973
423200,1.0095708999999999e-19,1.1720223076952792
423300,1.0099869999999999e-19,1.1715394514978905
423400,1.0097432e-19,1.1718223168029256
423500,1.0085874999999999e-19,1.1731650610383333
423600,1.0069857e-19,1.175031200542371
423700,1.0052425e-19,1.1770688326448593
423800,1.003041e-19,1.179652293375844
423900,1.0009613999999999e-19,1.1821031420392434
424000,9.991046e-20,1.1843000382542528
424100,9.975036199999998e-20,1.1862008240130497
424200,9.966203099999999e-20,1.1872521602534871
424300,9.9671793e-20,1.1871358790545685
424400,9.977846499999999e-20,1.1858667258511142
424500,9.9946858e-20,1.1838687475298122
424600,1.0015253999999998e-19,1.1814374513117691
424700,1.0036544999999999e-19,1.1789312118861621
424800,1.0058957999999999e-19,1.1763043607498906
424900,1.0079147e-19,1.1739481684313164
425000,1.0095672e-19,1.1720266030829845
425100,1.0110357e-19,1.1703242684704405
425200,1.0121752e-19,1.1690067253179093
425300,1.0127789e-19,1.1683099006110809
425400,1.0126394e-19,1.1684708455941966
425500,1.0120480999999999e-19,1.1691535372676456
425600,1.0109243999999999e-19,1.1704531179581776
425700,1.008996e-19,1.1726900958973077
425800,1.0069192999999998e-19,1.1751086864657376
425900,1.0050146999999999e-19,1.1773356310111682
426000,1.0033972999999999e-19,1.1792334063486118
426100,1.0018538999999999e-19,1.181050067280269
426200,1.0008760999999999e-19,1.1822038871744465
426300,1.0004527e-19,1.1827042058060315
426400,1.0005489999999999e-19,1.1825903738847372
426500,1.0010100999999999e-19,1.1820456317074124
426600,1.0019153999999998e-19,1.180977571559435
426700,1.0034121e-19,1.1792160130418996
426800,1.0051435999999999e-19,1.177184649039202
426900,1.0065239999999999e-19,1.1755701960410283
427000,1.0076281e-19,1.1742820749044216
427100,1.0084061999999999e-19,1.173375982813275
427200,1.0087172999999998e-19,1.173014100184462
427300,1.0085194999999999e-19,1.1732441623587844
427400,1.0082805e-19,1.1735222648856145
427500,1.0080039999999998e-19,1.1738441672850506
427600,1.007436e-19,1.1745059894623577
427700,1.0068499999999999e-19,1.1751895674628792
427800,1.0060703999999999e-19,1.1761002172412587
427900,1.0051183e-19,1.1772142801499086
428000,1.0041742999999998e-19,1.1783209508548467
428100,1.00372e-19,1.1788542780855218
428200,1.0036711999999999e-19,1.1789115957496838
428300,1.0035050999999999e-19,1.1791067290041675
428400,1.0032252999999999e-19,1.1794355824160336
428500,1.0031094999999999e-19,1.1795717376816788
428600,1.0028889e-19,1.1798312016415775
428700,1.0028394e-19,1.1798894379299416
428800,1.0031647e-19,1.1795068307327798
428900,1.0032903999999999e-19,1.1793590529721005
429000,1.0032199999999999e-19,1.1794418133609776
429100,1.0032361e-19,1.17942288559991
429200,1.0035549e-19,1.1790482174916388
429300,1.0039175999999999e-19,1.1786222454910642
429400,1.0042463999999999e-19,1.178236353149984
429500,1.004886e-19,1.1774864173647557
429600,1.0056489999999998e-19,1.1765930419062716
429700,1.0065194e-19,1.1755755686378224
429800,1.007288e-19,1.1746785586644533
429900,1.007775e-19,1.1741109037235493
430000,1.0079307e-19,1.1739295330522226
430100,1.0080819e-19,1.1737534579283686
430200,1.0081754999999999e-19,1.1736444855087234
430300,1.0079661999999998e-19,1.1738881879174123
430400,1.0075369e-19,1.1743883683069076
430500,1.0070860999999999e-19,1.1749140574971693
430600,1.0064207999999999e-19,1.1756907408908879
430700,1.0055694e-19,1.1766861799891681
430800,1.0043565999999999e-19,1.1781070747182822
430900,1.0031569999999998e-19,1.1795158843530973
431000,1.0021422e-19,1.18071029839877
431100,1.0010827999999999e-19,1.1819597899394536
431200,1.000145e-19,1.1830680711296861
431300,1.0000236e-19,1.1832116922040639
431400,1.0003467999999999e-19,1.1828294107603483
431500,1.0013049999999999e-19,1.1816975007615063
431600,1.0029664999999999e-19,1.1797399175346335
431700,1.0050778e-19,1.1772617164561787
431800,1.0072082e-19,1.174771627157126
431900,1.0090439e-19,1.1726344275011225
432000,1.0104196e-19,1.1710378698117099
432100,1.0110911e-19,1.170260143719987
432200,1.0110591e-19,1.1702971824297905
432300,1.0101127999999999e-19,1.1713935473345154
432400,1.0085294999999999e-19,1.1732325291426775
432500,1.0068963999999999e-19,1.175135412143692
432600,1.0054892999999998e-19,1.1767799179961438
432700,1.0040988e-19,1.178409550932637
432800,1.0025500999999999e-19,1.1802299117021682
432900,1.0012619e-19,1.1817483677347553
433000,1.0007091e-19,1.1824011753265757
433100,1.0009388999999999e-19,1.1821297144111393
433200,1.0020747999999999e-19,1.1807897135024252
433300,1.0036086e-19,1.1789851302589474
433400,1.0051096e-19,1.17722446984886
433500,1.0064503999999999e-19,1.175656163483069
433600,1.0073130999999999e-19,1.1746492882898079
433700,1.0078996e-19,1.1739657561130095
433800,1.0087539999999998e-19,1.172971424152965
433900,1.0096680999999999e-19,1.1719094779759804
434000,1.0103061999999999e-19,1.1711693108485328
434100,1.0106991e-19,1.170714029526691
434200,1.0106833999999999e-19,1.170732215449467
434300,1.0104097e-19,1.1710493436474332
434400,1.0100254999999999e-19,1.1714947949333951
434500,1.0093703e-19,1.1722552327921674
434600,1.0086467999999998e-19,1.173096088739884
434700,1.0078542999999998e-19,1.174018522320141
434800,1.0071047999999998e-19,1.174892241601867
434900,1.0063405e-19,1.1757845540351402
435000,1.0057791e-19,1.1764408467028196
435100,1.0057937999999999e-19,1.1764236526413265
435200,1.0063842999999998e-19,1.1757333813732984
435300,1.0073741999999998e-19,1.174578042598272
435400,1.0084294999999999e-19,1.1733488716861218
435500,1.0095208999999999e-19,1.1720803561372528
435600,1.0105022e-19,1.1709421473797879
435700,1.0115138999999999e-19,1.1697709898005355
435800,1.0123957999999999e-19,1.1687519999589093
435900,1.0131050999999999e-19,1.1679337277050525
436000,1.0133331e-19,1.167670942555809
436100,1.0129077e-19,1.168161339873317
436200,1.0116746e-19,1.1695851768938352
436300,1.0101824999999999e-19,1.1713127241859762
436400,1.0085444e-19,1.1732151960786257
436500,1.0068117999999998e-19,1.1752341559763206
436600,1.0054889999999998e-19,1.1767802691028943
436700,1.0048108e-19,1.1775745404010385
436800,1.0046891999999999e-19,1.177717065138154
436900,1.0045176999999999e-19,1.1779181352404242
437000,1.0044521e-19,1.1779950641747872
437100,1.0045403e-19,1.177891634611374
437200,1.0047657999999999e-19,1.1776272799094076
437300,1.0050814e-19,1.177257499740817
437400,1.0055983e-19,1.1766523630757926
437500,1.0061364999999998e-19,1.1760229511602054
437600,1.0066786999999999e-19,1.1753895418667346
437700,1.0072021e-19,1.1747787420220825
437800,1.0077536e-19,1.1741358363790513
437900,1.0080742999999998e-19,1.1737623070045533
438000,1.0080105999999999e-19,1.1738364814814446
438100,1.0076083999999998e-19,1.174305033582491
438200,1.0067754999999999e-19,1.1752765298718533
438300,1.0058632e-19,1.176342484743452
438400,1.0051749999999999e-19,1.1771478757430298
438500,1.0046578999999999e-19,1.1777537567763117
438600,1.0044621999999999e-19,1.1779832192789335
438700,1.0047214e-19,1.1776793208545173
438800,1.0051941999999999e-19,1.1771253912925481
438900,1.0060047999999999e-19,1.1761769088974525
439000,1.0071024999999999e-19,1.1748949247966318
439100,1.0083338e-19,1.1734602331093136
439200,1.009631e-19,1.1719525410768885
439300,1.0110717999999998e-19,1.1702824824112392
439400,1.0122097999999999e-19,1.1689667655855536
439500,1.0129383e-19,1.1681260507179951
439600,1.0132939999999998e-19,1.1677159995026123
439700,1.0131582e-19,1.1678725158617873
439800,1.0124725999999999e-19,1.1686633455562154
439900,1.0109957e-19,1.1703705722981808
440000,1.0089617999999999e-19,1.172729845669083
440100,1.0066344999999999e-19,1.1754411516791845
440200,1.0041099e-19,1.1783965241254966
440300,1.0019887999999999e-19,1.18089105986015
440400,1.0005816999999999e-19,1.1825517256611828
440500,9.999255300000001e-20,1.1833277384166796
440600,9.999399299999999e-20,1.1833106974735972
440700,1.0007654999999999e-19,1.182334538910464
440800,1.0022475e-19,1.1805862484067058
440900,1.0041532e-19,1.1783457105947577
441000,1.0063968999999999e-19,1.1757186612955584
441100,1.0088117e-19,1.1729043348724046
441200,1.0110997999999999e-19,1.170250074226105
441300,1.012943e-19,1.1681206306771457
441400,1.0143549e-19,1.1664947012135494
441500,1.0152194999999999e-19,1.1655012694299114
441600,1.0152129999999999e-19,1.1655087316651775
441700,1.0146538999999999e-19,1.1661509564985657
441800,1.0133149e-19,1.1676919149220049
441900,1.0113904999999999e-19,1.169913713842477
442000,1.0095432999999999e-19,1.1720543497242764
442100,1.0080635999999999e-19,1.1737747657985071
442200,1.0071417999999998e-19,1.1748490788486785
442300,1.0068080999999999e-19,1.1752384749387694
442400,1.0067005e-19,1.1753640889221768
442500,1.0067655e-19,1.1752882036581507
442600,1.0069253999999998e-19,1.1751015676037173
442700,1.0073572999999998e-19,1.1745977479887226
442800,1.0077869e-19,1.1740970397610844
442900,1.0082699999999999e-19,1.173534485802414
443000,1.0088163e-19,1.172898986663875
443100,1.0095051999999999e-19,1.1720985845342846
443200,1.0100075999999999e-19,1.171515556912641
443300,1.0101608e-19,1.1713378860078514
443400,1.0103213e-19,1.1711518068558981
443500,1.0104880999999999e-19,1.1709584862998386
443600,1.0107564999999999e-19,1.1706475456749474
443700,1.0109821e-19,1.170386316434287
443800,1.0110627e-19,1.1702930154578939
443900,1.0106526999999999e-19,1.170767778090337
444000,1.0099857e-19,1.1715409594413069
444100,1.0095125e-19,1.1720901088396627
444200,1.0090289e-19,1.1726518596246351
444300,1.0085217999999998e-19,1.1732414866986516
444400,1.0084250999999999e-19,1.1733539912879996
444500,1.0088782999999999e-19,1.172826906872712
444600,1.0092924999999999e-19,1.1723455945625276
444700,1.0094716999999999e-19,1.17213748141726
444800,1.0100465999999999e-19,1.1714703222603788
444900,1.0106014999999998e-19,1.170827092578034
445000,1.0105282999999999e-19,1.1709119041990215
445100,1.0101756e-19,1.1713207248323954
445200,1.0100542999999999e-19,1.1714613917291377
445300,1.0099816999999999e-19,1.1715455992915516
445400,1.0098003e-19,1.1717560551328812
445500,1.0098878999999998e-19,1.1716544143166783
445600,1.0100989999999998e-19,1.1714095509450064
445700,1.0100686e-19,1.1714448068180714
445800,1.0098561e-19,1.1716913092865409
445900,1.0096186e-19,1.1719669348405426
446000,1.0096771e-19,1.1718990318786073
446100,1.0092524999999999e-19,1.1723920584789238
446200,1.0084211999999999e-19,1.1733585291542858
446300,1.0076226999999999e-19,1.1742883680568132
446400,1.0068458999999999e-19,1.1751943529789415
446500,1.0060775999999999e-19,1.1760918004734426
446600,1.0055549e-19,1.176703147684925
446700,1.0051725999999999e-19,1.1771506863597356
446800,1.0047677999999999e-19,1.1776249358309452
446900,1.0045594e-19,1.177869238991741
447000,1.0050227e-19,1.177326259396927
447100,1.0059436999999999e-19,1.1762483486898918
447200,1.007055e-19,1.1749503413418332
447300,1.0079905e-19,1.1738598885604576
447400,1.0093455999999999e-19,1.172283919402829
447500,1.0106858999999999e-19,1.1707293195640702
447600,1.0118839e-19,1.1693432576602907
447700,1.0129850999999999e-19,1.1680720831925366
447800,1.013621e-19,1.1673392875640893
447900,1.0137976999999999e-19,1.1671358260134146
448000,1.0133807999999999e-19,1.167615980093564
448100,1.0126738e-19,1.1684311532499407
448200,1.0115455999999999e-19,1.1697343313044908
448300,1.0100095999999999e-19,1.1715132371019048
448400,1.0082072999999999e-19,1.173607467432541
448500,1.0065459999999999e-19,1.1755445016919246
448600,1.0053117e-19,1.1769878098504174
448700,1.0045647999999999e-19,1.177862907400299
448800,1.0044669999999998e-19,1.177977590105001
448900,1.0046393999999999e-19,1.1777754446023119
449000,1.005156e-19,1.1771701268260846
449100,1.0061203e-19,1.1760418868399731
449200,1.0074372999999999e-19,1.1745044738764387
449300,1.0088491e-19,1.172860853025492
449400,1.0103660999999999e-19,1.1710998775592332
449500,1.0118958999999998e-19,1.1693293905035094
449600,1.0133917999999999e-19,1.167603306046092
449700,1.0147361999999999e-19,1.1660563760315241
449800,1.0160122e-19,1.1645919369865834
449900,1.0171419999999999e-19,1.163298355588502
450000,1.0175567999999999e-19,1.1628241450501828
450100,1.0176244999999999e-19,1.1627467852827835
450200,1.0173474999999999e-19,1.1630633741174967
450300,1.0168825999999998e-19,1.163595105275673
450400,1.0156177e-19,1.165044303579979
450500,1.0141666e-19,1.166711283925146
450600,1.0129352999999999e-19,1.1681295103448364
450700,1.0119799e-19,1.1692323296144518
450800,1.0110208e-19,1.170341516218064
450900,1.0097985e-19,1.171758143827704
451000,1.0087257e-19,1.1730043320994001
451100,1.0081306e-19,1.173696757146346
451200,1.0077522e-19,1.1741374675242584
451300,1.0076688e-19,1.1742346453517265
451400,1.0082392e-19,1.1735703352934501
451500,1.0092838999999999e-19,1.1723555839937603
451600,1.0105077999999999e-19,1.1709356582898223
451700,1.0117039e-19,1.1695513044874097
451800,1.0126582e-19,1.1684491529323515
451900,1.0133450999999999e-19,1.1676571150341577
452000,1.0136741e-19,1.1672781380129964
452100,1.0136016e-19,1.1673616300526755
452200,1.0129679999999999e-19,1.1680918015179156
452300,1.0118853999999999e-19,1.1693415242477063
452400,1.0109283e-19,1.1704486025368959
452500,1.0101283e-19,1.17137557278615
452600,1.0096840999999999e-19,1.1718909072649555
452700,1.0092839999999999e-19,1.172355467836605
452800,1.0092267e-19,1.1724220296589458
452900,1.0092660999999999e-19,1.172376260334118
453000,1.0093886e-19,1.172233980054857
453100,1.0099002999999999e-19,1.171640028228529
453200,1.0107080999999999e-19,1.1707036047301886
453300,1.0114224e-19,1.169876815067572
453400,1.012013e-19,1.1691940874277307
453500,1.0125182e-19,1.1686107133679176
453600,1.0126872e-19,1.1684156924270395
453700,1.0123832e-19,1.1687665461062569
453800,1.0118916999999999e-19,1.1693342439709704
453900,1.0114488e-19,1.1698462799105598
454000,1.0109205999999999e-19,1.1704575176329377
454100,1.0102065999999999e-19,1.1712847807567284
454200,1.0094036e-19,1.1722165603530639
454300,1.0086788999999999e-19,1.1730587563594321
454400,1.0082300999999999e-19,1.1735809276076958
454500,1.0084635e-19,1.1733093126325345
454600,1.0091454999999999e-19,1.1725163675604755
454700,1.0100733e-19,1.1714393559358514
454800,1.0112108999999999e-19,1.170121500865942
454900,1.0126444999999999e-19,1.1684649608031248
455000,1.0142098999999999e-19,1.1666614731329283
455100,1.0157083e-19,1.1649403829820038
455200,1.0168279999999999e-19,1.1636575861404288
455300,1.0173432e-19,1.1630682900323115
455400,1.0172786999999998e-19,1.1631420337415892
455500,1.0168891e-19,1.1635876675244132
455600,1.0158527999999999e-19,1.1647746760160527
455700,1.0141972e-19,1.1666760823240292
455800,1.0123669999999999e-19,1.1687852488277473
455900,1.0101058e-19,1.1714016650533041
456000,1.0074619999999999e-19,1.174475678487129
456100,1.0047578e-19,1.177636656316577
456200,1.0024560999999999e-19,1.1803405814977832
456300,1.0007814999999999e-19,1.1823156363302079
456400,1.000018e-19,1.1832183180702747
456500,1.0005821999999999e-19,1.1825511347293605
456600,1.0021143999999999e-19,1.1807430528889715
456700,1.0045008999999998e-19,1.177937835595767
456800,1.0074066999999999e-19,1.1745401494748844
456900,1.0105257999999999e-19,1.170914800987763
457000,1.0132311e-19,1.1677884897137483
457100,1.0154044e-19,1.1652890375499652
457200,1.0173007e-19,1.163116879797684
457300,1.0186742999999998e-19,1.1615485106476133
457400,1.0195663999999999e-19,1.1605321791694978
457500,1.0195981e-19,1.1604960974329002
457600,1.0188171e-19,1.1613857050495127
457700,1.0176496999999999e-19,1.1627179922521471
457800,1.0162163999999999e-19,1.1643579221905884
457900,1.0146317999999999e-19,1.1661763567828252
458000,1.013016e-19,1.1680364535209709
458100,1.0113365999999999e-19,1.1699760653376927
458200,1.0095249999999999e-19,1.1720755959485896
458300,1.0080255e-19,1.1738191305676293
458400,1.0070736e-19,1.1749286407666728
458500,1.0065986999999999e-19,1.17548295661419
458600,1.0067382e-19,1.1753200742755165
458700,1.0076913e-19,1.1742084267275106
458800,1.0093411999999999e-19,1.1722890297156205
458900,1.0110796999999999e-19,1.1702733384915154
459000,1.0126432999999999e-19,1.1684663454545148
459100,1.0140831999999999e-19,1.1668072363293267
459200,1.0154288999999999e-19,1.1652609217641925
459300,1.0163746999999999e-19,1.1641765738560788
459400,1.01687e-19,1.1636095233412334
459500,1.0167717999999998e-19,1.1637219049544845
459600,1.0158086999999998e-19,1.1648252431781694
459700,1.0144872999999999e-19,1.1663424628381251
459800,1.0129307e-19,1.1681348151457942
459900,1.0113571999999999e-19,1.169952234482535
460000,1.0098224e-19,1.1717304112089413
460100,1.0082444999999999e-19,1.1735641662315044
460200,1.0068053999999999e-19,1.1752416266341041
460300,1.0050380999999999e-19,1.177308219459541
460400,1.0033338999999999e-19,1.1793079213211075
460500,1.0023727999999999e-19,1.1804386711211636
460600,1.0019969999999999e-19,1.1808813958524826
460700,1.0023506e-19,1.180464815404909
460800,1.0034414999999998e-19,1.1791814629951025
460900,1.0047938e-19,1.1775944636601061
461000,1.0061066999999999e-19,1.1760577839308692
461100,1.0071453999999999e-19,1.1748448793987443
461200,1.0081005999999999e-19,1.173731685111585
461300,1.0089824999999999e-19,1.1727057862747867
461400,1.0097243999999999e-19,1.1718441348946307
461500,1.0103928e-19,1.1710689308158173
461600,1.0108359999999999e-19,1.1705554768528228
461700,1.0106858999999999e-19,1.1707293195640702
461800,1.0102666e-19,1.1712152178444777
461900,1.0094878999999998e-19,1.1721186712589622
462000,1.0083175999999999e-19,1.173479086351364
462100,1.0067385999999999e-19,1.1753196072942866
462200,1.0050999e-19,1.1772358309855566
462300,1.0036382999999999e-19,1.1789502413369437
462400,1.0023714999999999e-19,1.1804402020608127
462500,1.0013599999999999e-19,1.181632595669889
462600,1.0008375999999999e-19,1.18224936393277
462700,1.0011566e-19,1.1818726620790394
462800,1.0018686e-19,1.181032738225352
462900,1.0033258e-19,1.179317442051226
463000,1.0054392e-19,1.176838555727686
463100,1.0077069999999999e-19,1.1741901326476842
463200,1.0099403999999998e-19,1.1715935078941293
463300,1.0116458e-19,1.1696184731849821
463400,1.0127572999999998e-19,1.1683348182234776
463500,1.0131638e-19,1.1678660607495055
463600,1.0133005999999999e-19,1.167708393738245
463700,1.0130149e-19,1.1680377218538442
463800,1.0126680999999998e-19,1.1684377299926798
463900,1.012363e-19,1.168789866875814
464000,1.0120264e-19,1.169178606407896
464100,1.0114074999999999e-19,1.1698940496288588
464200,1.0107946e-19,1.170603420319024
464300,1.0101111999999999e-19,1.1713954028031766
464400,1.0092866e-19,1.1723524477586444
464500,1.0082208e-19,1.1735917529176148
464600,1.0072022e-19,1.1747786253842574
464700,1.0064910999999999e-19,1.1756086228681009
464800,1.0057082e-19,1.176523782942209
464900,1.0049825999999999e-19,1.1773732361137397
465000,1.0044875999999999e-19,1.177953432177759
465100,1.0040908999999998e-19,1.178418822439283
465200,1.0040878999999998e-19,1.1784223433028125
465300,1.0043760999999999e-19,1.1780842017248319
465400,1.0046527e-19,1.1777598527331883
465500,1.0048508e-19,1.1775276648035709
465600,1.005256e-19,1.177053025299028
465700,1.0058794999999999e-19,1.176323422437777
465800,1.0064625e-19,1.1756420293850987
465900,1.0071746999999999e-19,1.1748107016588085
466000,1.0076866e-19,1.1742139034100483
466100,1.0080876999999999e-19,1.1737467047757848
466200,1.0081911999999999e-19,1.1736262089968648
466300,1.0076794e-19,1.1742222933206732
466400,1.0069281e-19,1.1750984166595408
466500,1.0060111999999998e-19,1.176169426344359
466600,1.0050483e-19,1.1772962712339297
466700,1.0042227999999999e-19,1.1782640426009048
466800,1.0035300999999998e-19,1.1790773550290121
466900,1.0031394e-19,1.1795365788643133
467000,1.0030305999999999e-19,1.17966452469147
467100,1.0033689999999998e-19,1.1792666666002238
467200,1.0040238e-19,1.1784975774478652
467300,1.0047628999999999e-19,1.1776306788397541
467400,1.0055929999999999e-19,1.1766585646479242
467500,1.0066110999999999e-19,1.175468476355963
467600,1.0076841999999999e-19,1.1742167000336017
467700,1.0085833999999999e-19,1.1731698300804871
467800,1.0093661999999998e-19,1.1722599944400753
467900,1.0100239999999999e-19,1.1714965347358082
468000,1.0101512999999999e-19,1.1713489018922214
468100,1.0099691999999999e-19,1.1715600990604467
468200,1.0095513e-19,1.1720450619993257
468300,1.0090682e-19,1.172606188560892
468400,1.0080009999999999e-19,1.1738476608654158
468500,1.0064786e-19,1.175623223384978
468600,1.0051213e-19,1.1772107665015157
468700,1.0042992999999998e-19,1.178174291269545
468800,1.0039216999999999e-19,1.1786174320168594
468900,1.0040011e-19,1.178524222732425
469000,1.0048222999999999e-19,1.177561063284523
469100,1.0059294e-19,1.1762650698945671
469200,1.0071808e-19,1.1748035864067303
469300,1.0085675999999999e-19,1.1731882087031151
469400,1.0099206999999999e-19,1.1716163615618533
469500,1.0110255999999999e-19,1.170335959841175
469600,1.0117851999999999e-19,1.169457327503901
469700,1.0119422999999999e-19,1.1692757739250548
469800,1.0117783e-19,1.169465302823751
469900,1.0112189e-19,1.1701122437486087
470000,1.0106299e-19,1.1707941908308865
470100,1.0098838999999999e-19,1.1716590550656367
470200,1.009246e-19,1.1723996092132145
470300,1.0088213999999999e-19,1.172893057185345
470400,1.0084503999999998e-19,1.1733245541872956
470500,1.0081054999999999e-19,1.1737259800685542
470600,1.0077916999999999e-19,1.1740914476672113
470700,1.0074990999999999e-19,1.174432429765942
470800,1.0075758e-19,1.1743430280878122
470900,1.0078436999999999e-19,1.1740308700644753
471000,1.0083249999999999e-19,1.1734704743014406
471100,1.0088678999999999e-19,1.1728389970579893
471200,1.0094599e-19,1.172151183023714
471300,1.0102533999999999e-19,1.1712305209762224
471400,1.0111538e-19,1.1701875777947923
471500,1.0117739e-19,1.1694703885917594
471600,1.0123019999999999e-19,1.1688602966308472
471700,1.0128119999999998e-19,1.1682717187395095
471800,1.0133938999999999e-19,1.1676008864864886
471900,1.0138432e-19,1.1670834464343203
472000,1.0139814999999999e-19,1.1669242643973288
472100,1.0140369e-19,1.166860511683549
472200,1.0141266e-19,1.1667573022934217
472300,1.0142235e-19,1.1666458290505002
472400,1.0142707e-19,1.1665915381367122
472500,1.0141775999999999e-19,1.1666986295102553
472600,1.0139235e-19,1.1669910165806392
472700,1.0135755999999999e-19,1.167391574935308
472800,1.0130732e-19,1.1679705040070154
472900,1.0124377e-19,1.1687036308505698
473000,1.0116813999999999e-19,1.1695773155461788
473100,1.0109727e-19,1.1703971986582822
473200,1.0101313999999999e-19,1.1713719779426717
473300,1.0091272999999999e-19,1.172537514345316
473400,1.0083788999999999e-19,1.1734077498051576
473500,1.0080808e-19,1.1737547387074527
473600,1.0079864999999999e-19,1.1738645467970057
473700,1.0081620999999999e-19,1.1736600850200578
473800,1.0090097999999999e-19,1.17267405727873
473900,1.0102632e-19,1.1712191595219936
474000,1.0117174e-19,1.16953569840748
474100,1.0131411e-19,1.1678922274498587
474200,1.0141433999999999e-19,1.1667379741365964
474300,1.0147903999999999e-19,1.165994096909076
474400,1.0153808e-19,1.165316121793912
474500,1.0160689999999999e-19,1.164526834299639
474600,1.0167168999999999e-19,1.1637847428325425
474700,1.0168794999999999e-19,1.163598652544377
474800,1.0166484999999999e-19,1.1638630421428842
474900,1.016161e-19,1.1644214017266947
475000,1.0150161999999998e-19,1.1657347104410747
475100,1.0131066999999999e-19,1.1679318831866377
475200,1.0111581999999999e-19,1.1701824857870904
475300,1.0095697999999999e-19,1.172023584699146
475400,1.0082533e-19,1.1735539234039698
475500,1.0067557999999999e-19,1.1752995274524367
475600,1.0055332e-19,1.1767285416334337
475700,1.0047342999999998e-19,1.1776642003761593
475800,1.0043677e-19,1.1780940545977334
475900,1.0044152e-19,1.1780383411163031
476000,1.0051821999999999e-19,1.1771394439734408
476100,1.0062441e-19,1.1758971963164802
476200,1.0074784999999999e-19,1.1744564434873797
476300,1.0089872999999998e-19,1.1727002074258022
476400,1.0109516e-19,1.1704216265150575
476500,1.013053e-19,1.1679937930197135
476600,1.0149513e-19,1.1658092521286487
476700,1.0166371e-19,1.1638760930522798
476800,1.018166e-19,1.162128391637513
476900,1.0194139999999998e-19,1.1607056760060193
477000,1.0199941e-19,1.160045549283079
477100,1.0197842999999999e-19,1.1602842051990798
477200,1.0184441999999999e-19,1.1618109426122707
477300,1.0161075999999999e-19,1.1644825961345038
477400,1.0131638e-19,1.1678660607495055
477500,1.0104966999999999e-19,1.1709485206631551
477600,1.0082621e-19,1.173543680755232
477700,1.0065078999999998e-19,1.175589000344657
477800,1.0056333e-19,1.1766114109387587
477900,1.0054592999999999e-19,1.1768150297083133
478000,1.0056597999999999e-19,1.1765804062168936
478100,1.0063594e-19,1.1757624721347064
478200,1.0073956e-19,1.1745530911590243
478300,1.0085822e-19,1.1731712259050378
478400,1.0095488e-19,1.1720479643975603
478500,1.0101971e-19,1.1712957956422563
478600,1.0108677999999999e-19,1.1705186533788097
478700,1.0115621e-19,1.1697152512930247
478800,1.0120897999999999e-19,1.1691053659467767
478900,1.0121867999999999e-19,1.1689933281090013
479000,1.0119585999999999e-19,1.1692569399578203
479100,1.0118892999999999e-19,1.1693370173990376
479200,1.0120715999999999e-19,1.1691263898720208
479300,1.0122853999999999e-19,1.168879464230147
479400,1.0125017999999998e-19,1.168629641942365
479500,1.0126135999999999e-19,1.1685006166221745
479600,1.012153e-19,1.1690323656601322
479700,1.0112847999999998e-19,1.1700359938169742
479800,1.0103829999999999e-19,1.1710802893556205
479900,1.0091642999999998e-19,1.1724945244297684
480000,1.0075450999999999e-19,1.174378810437369
480100,1.0058465999999999e-19,1.1763618985240891
480200,1.0047671e-19,1.1776257562573456
480300,1.0038891999999999e-19,1.1786555886844883
480400,1.0036994e-19,1.1788784729770685
480500,1.0043038999999999e-19,1.178168894893269
480600,1.0055807e-19,1.1766729572275998
480700,1.0072800999999999e-19,1.1746877715543076
480800,1.0091676999999999e-19,1.1724905741632436
480900,1.0112424e-19,1.170085051813492
481000,1.0133719e-19,1.167626234751526
481100,1.0152946e-19,1.1654150588410495
481200,1.0168746e-19,1.1636042595616016
481300,1.0184175999999999e-19,1.1618412878960458
481400,1.0192494999999999e-19,1.160893006079473
481500,1.0189375e-19,1.1612484730417714
481600,1.0175374e-19,1.1628463150347101
481700,1.0154531e-19,1.165233151585238
481800,1.0124494999999999e-19,1.1686900097239419
481900,1.0089433999999999e-19,1.1727512326261313
482000,1.0053845e-19,1.1769025840362566
482100,1.0021673999999999e-19,1.1806806088483819
482200,9.9952654e-20,1.1838000979943963
482300,9.9780628e-20,1.1858410191605528
482400,9.977608e-20,1.1858950722457726
482500,9.989723899999999e-20,1.1844567756272022
482600,1.0010513999999999e-19,1.181996864496668
482700,1.0034401999999999e-19,1.1791829906754783
