ITEM: TIMESTEP
15000
ITEM: NUMBER OF ATOMS
36864
ITEM: BOX BOUNDS xy xz yz pp pp pp
-1.4573366857295520e+00 6.1861463507472472e+01 5.5225504714569587e+00
1.2906956271741228e+00 8.7804850861747298e+01 4.7535763502863322e+00
-6.2691553259668564e-01 1.1362208153259830e+02 2.7163077488921520e+01
ITEM: ATOMS id mol type x y z ix iy iz 
5090 142 2 10.7646 79.342 87.8271 0 -1 0 
5091 142 2 11.1246 79.0375 90.2781 0 -1 0 
5092 142 2 13.1821 79.9404 91.3332 0 -1 0 
5093 142 2 14.9893 80.8638 89.7821 0 -1 0 
5094 142 2 15.9237 81.2041 87.8002 0 -1 0 
5095 142 1 10.2555 22.2492 85.0521 0 0 0 
5096 142 1 10.1169 22.4239 83.7041 0 0 0 
5097 142 1 11.2369 22.775 82.943 0 0 0 
5098 142 1 11.1349 22.7464 81.5089 0 0 0 
5099 142 1 12.237 23.1106 80.7037 0 0 0 
5100 142 1 11.9942 23.3038 79.3349 0 0 0 
5101 142 1 10.7471 23.007 78.8113 0 0 0 
5102 142 1 9.68247 22.6263 79.5716 0 0 0 
5103 142 1 9.83282 22.5574 80.9306 0 0 0 
5104 142 1 8.69906 22.3196 81.7196 0 0 0 
5105 142 1 9.26758 21.818 85.9395 0 0 0 
5106 142 2 11.2187 22.4319 85.5089 0 0 0 
5107 142 2 12.1811 23.0477 83.3483 0 0 0 
5108 142 2 13.191 23.354 81.2153 0 0 0 
5109 142 2 12.8214 23.4312 78.6751 0 0 0 
5110 142 2 10.4767 23.0946 77.7327 0 0 0 
5111 142 2 8.70714 22.4487 79.161 0 0 0 
5112 142 2 7.64038 22.2002 81.3275 0 0 0 
5113 143 1 14.897 28.195 98.6433 0 0 0 
5114 143 1 13.8554 28.2267 99.6018 0 0 0 
5115 143 1 14.0906 27.612 100.853 0 0 0 
5116 143 1 13.0972 27.7567 101.819 0 0 0 
5117 143 1 13.2975 27.2321 103.123 0 0 0 
5118 143 1 12.2135 27.2865 104.05 0 0 0 
5119 143 1 11.0132 27.8913 103.694 0 0 0 
5120 143 1 10.8168 28.4267 102.426 0 0 0 
5121 143 1 11.8426 28.3883 101.439 0 0 0 
5122 143 1 11.6407 29.0482 100.135 0 0 0 
5123 143 1 14.691 28.8806 97.4421 0 0 0 
5124 143 2 15.8939 27.7034 98.7701 0 0 0 
5125 143 2 15.0704 27.1418 101.028 0 0 0 
5126 143 2 14.1697 26.7092 103.417 0 0 0 
5127 143 2 12.3872 26.8034 105.039 0 0 0 
5128 143 2 10.1445 27.9521 104.352 0 0 0 
5129 143 2 9.86909 29.0025 102.147 0 0 0 
5130 143 2 10.7772 29.5763 99.8061 0 0 0 
5131 143 1 12.417 29.4783 97.9982 0 0 0 
5132 143 1 13.4662 29.4219 97.0591 0 0 0 
5133 143 1 13.1737 29.9766 95.774 0 0 0 
5134 143 1 14.2008 30.0048 94.8172 0 0 0 
5135 143 1 14.0969 30.4397 93.5061 0 0 0 
5136 143 1 15.161 30.517 92.5996 0 0 0 
5137 143 1 16.4132 30.0455 92.9955 0 0 0 
5138 143 1 16.5622 29.5226 94.2753 0 0 0 
5139 143 1 15.4992 29.4586 95.21 0 0 0 
5140 143 1 15.723 28.9152 96.4654 0 0 0 
5141 143 1 12.6672 28.8908 99.2406 0 0 0 
5142 143 2 11.4535 29.9524 97.8121 0 0 0 
5143 143 2 12.1487 30.2656 95.6486 0 0 0 
5144 143 2 13.1529 30.7852 93.2183 0 0 0 
5145 143 2 15.0191 30.7663 91.5882 0 0 0 
5146 143 2 17.1671 29.8679 92.2665 0 0 0 
5147 143 2 17.5145 29.1695 94.6275 0 0 0 
5148 143 2 16.7042 28.4934 96.6025 0 0 0 
5149 144 1 8.65053 25.0567 97.798 0 0 0 
5150 144 1 14.3844 84.219 99.1031 0 -1 0 
5151 144 1 13.2554 83.7442 99.9275 0 -1 0 
5152 144 1 13.4572 83.5549 101.292 0 -1 0 
5153 144 1 12.4461 83.049 102.113 0 -1 0 
5154 144 1 12.6372 82.8344 103.472 0 -1 0 
5155 144 1 13.8504 83.2241 104.083 0 -1 0 
5156 144 1 14.908 83.7163 103.303 0 -1 0 
5157 144 1 14.7179 83.8073 101.897 0 -1 0 
5158 144 1 15.761 84.4195 101.139 0 -1 0 
5159 144 1 9.66842 25.5455 97.0601 0 0 0 
5160 144 2 7.66034 24.9241 97.2689 0 0 0 
5161 144 2 12.2888 83.5926 99.4814 0 -1 0 
5162 144 2 11.5826 82.6559 101.624 0 -1 0 
5163 144 2 11.8185 82.316 104.056 0 -1 0 
5164 144 2 14.0268 83.1343 105.178 0 -1 0 
5165 144 2 15.7953 83.9564 103.86 0 -1 0 
5166 144 2 16.7199 84.6808 101.62 0 -1 0 
5167 144 1 11.1062 25.6989 99.0151 0 0 0 
5168 144 1 10.9725 25.7935 97.5807 0 0 0 
5169 144 1 12.0611 26.0454 96.778 0 0 0 
5170 144 1 11.8839 26.1805 95.3957 0 0 0 
5171 144 1 12.9683 26.5162 94.6029 0 0 0 
5172 144 1 12.8599 26.4348 93.1899 0 0 0 
5173 144 1 11.6006 26.1808 92.6039 0 0 0 
5174 144 1 10.4704 25.9806 93.4251 0 0 0 
5175 144 1 10.6383 25.9046 94.7992 0 0 0 
5176 144 1 9.53654 25.6182 95.6252 0 0 0 
5177 144 1 10.0439 25.2841 99.7595 0 0 0 
5178 144 2 12.0403 25.9067 99.6042 0 0 0 
5179 144 2 13.0843 26.1414 97.2084 0 0 0 
5180 144 2 13.8889 26.7989 95.0649 0 0 0 
5181 144 2 13.7376 26.7069 92.5724 0 0 0 
5182 144 2 11.6115 26.1773 91.5356 0 0 0 
5183 144 2 9.51467 25.7327 92.9822 0 0 0 
5184 144 2 8.55968 25.2963 95.1714 0 0 0 
5185 145 1 15.8532 39.1732 112.868 0 0 -1 
5186 145 1 10.1703 12.1446 -0.393308 0 0 0 
5187 145 1 10.459 11.6386 0.904659 0 0 0 
5188 145 1 9.42329 11.6315 1.84068 0 0 0 
5189 145 1 9.65354 11.1043 3.1371 0 0 0 
5190 145 1 8.71188 11.4208 4.14257 0 0 0 
5191 145 1 7.40851 11.7922 3.8545 0 0 0 
5192 145 1 7.09607 12.0897 2.5192 0 0 0 
5193 145 1 8.11508 12.0991 1.53712 0 0 0 
5194 145 1 7.88753 12.6712 0.270364 0 0 0 
5195 145 1 15.6556 39.7163 111.574 0 0 -1 
5196 145 2 16.8306 38.6377 113.142 0 0 -1 
5197 145 2 11.3772 11.1141 1.08824 0 0 0 
5198 145 2 10.5497 10.6794 3.30345 0 0 0 
5199 145 2 8.92707 11.1086 5.14694 0 0 0 
5200 145 2 6.67057 11.9011 4.65343 0 0 0 
5201 145 2 6.10631 12.488 2.38718 0 0 0 
5202 145 2 6.93555 13.1456 0.0739405 0 0 0 
5203 145 1 13.4061 40.332 112.288 0 0 -1 
5204 145 1 14.4385 40.3141 111.322 0 0 -1 
5205 145 1 14.24 40.9454 110.11 0 0 -1 
5206 145 1 15.1453 40.7533 109.067 0 0 -1 
5207 145 1 14.8532 41.2373 107.766 0 0 -1 
5208 145 1 15.7446 41.0423 106.684 0 0 -1 
5209 145 1 16.9803 40.3865 106.912 0 0 -1 
5210 145 1 17.3033 39.9901 108.251 0 0 -1 
5211 145 1 16.4126 40.1441 109.309 0 0 -1 
5212 145 1 16.6432 39.5657 110.545 0 0 -1 
5213 145 1 13.6533 39.8567 113.568 0 0 -1 
5214 145 2 12.45 40.8986 112.167 0 0 -1 
5215 145 2 13.2112 41.3193 109.832 0 0 -1 
5216 145 2 13.9326 41.6474 107.613 0 0 -1 
5217 145 2 15.5661 41.3721 105.615 0 0 -1 
5218 145 2 17.6378 40.2515 106.11 0 0 -1 
5219 145 2 18.2767 39.5831 108.392 0 0 -1 
5220 145 2 17.5312 38.9858 110.74 0 0 -1 
5221 146 1 9.69484 35.8501 111.929 0 0 -1 
5222 146 1 9.89386 35.7555 113.32 0 0 -1 
5223 146 1 4.09429 8.13732 -0.0323158 0 0 0 
5224 146 1 4.34166 7.81657 1.26639 0 0 0 
5225 146 1 3.29409 7.4565 2.10147 0 0 0 
5226 146 1 3.52269 7.35101 3.49304 0 0 0 
5227 146 1 4.8455 7.52798 4.04501 0 0 0 
5228 146 1 5.87424 7.84523 3.14914 0 0 0 
5229 146 1 5.62428 8.12466 1.80446 0 0 0 
5230 146 1 6.65787 8.67862 1.01043 0 0 0 
5231 146 1 10.7801 36.3472 111.111 0 0 -1 
5232 146 2 8.75028 35.7925 111.377 0 0 -1 
5233 146 2 7.88034 35.2577 113.827 0 0 -1 
5234 146 2 2.30588 7.32404 1.68747 0 0 0 
5235 146 2 2.69525 7.14715 4.16485 0 0 0 
5236 146 2 4.97876 7.35936 5.1151 0 0 0 
5237 146 2 6.87004 8.00764 3.50839 0 0 0 
5238 146 2 7.60759 8.75339 1.49873 0 0 0 
5239 146 1 12.2594 36.3983 113.032 0 0 -1 
5240 146 1 12.0641 36.6372 111.619 0 0 -1 
5241 146 1 13.0775 37.1436 110.783 0 0 -1 
5242 146 1 12.8231 37.3377 109.449 0 0 -1 
5243 146 1 13.8347 37.6991 108.559 0 0 -1 
5244 146 1 13.5943 37.7855 107.192 0 0 -1 
5245 146 1 12.2926 37.6053 106.679 0 0 -1 
5246 146 1 11.2863 37.2094 107.558 0 0 -1 
5247 146 1 11.5723 36.96 108.887 0 0 -1 
5248 146 1 10.4783 36.5304 109.718 0 0 -1 
5249 146 1 6.44364 8.83267 -0.360498 0 0 0 
5250 146 2 13.2575 36.6091 113.459 0 0 -1 
5251 146 2 14.0923 37.293 111.104 0 0 -1 
5252 146 2 14.8683 37.8402 108.883 0 0 -1 
5253 146 2 14.4009 38.0436 106.592 0 0 -1 
5254 146 2 12.1865 37.6575 105.617 0 0 -1 
5255 146 2 10.3164 37.0552 107.111 0 0 -1 
5256 146 2 9.52107 36.2947 109.283 0 0 -1 
5257 147 1 11.5685 15.5623 13.1305 0 0 0 
5258 147 1 10.5879 15.5587 14.1212 0 0 0 
5259 147 1 10.7331 14.9612 15.4273 0 0 0 
5260 147 1 9.72131 14.9777 16.3965 0 0 0 
5261 147 1 9.92446 14.4046 17.6978 0 0 0 
5262 147 1 8.84982 14.4658 18.6214 0 0 0 
5263 147 1 7.61456 15.0483 18.2965 0 0 0 
5264 147 1 7.42628 15.5948 17.0234 0 0 0 
5265 147 1 8.52308 15.6 16.1335 0 0 0 
5266 147 1 8.35689 16.1687 14.872 0 0 0 
5267 147 1 11.3223 16.1328 11.851 0 0 0 
5268 147 2 12.5111 14.9684 13.2196 0 0 0 
5269 147 2 11.62 14.4477 15.7238 0 0 0 
5270 147 2 10.8259 13.9185 18.0384 0 0 0 
5271 147 2 9.05821 14.1525 19.5955 0 0 0 
5272 147 2 6.8451 15.0733 19.0619 0 0 0 
5273 147 2 6.51694 16.1286 16.7486 0 0 0 
5274 147 2 7.34334 16.5472 14.6544 0 0 0 
5275 147 1 9.15808 16.88 12.7266 0 0 0 
5276 147 1 10.111 16.7847 11.6709 0 0 0 
5277 147 1 9.88414 17.4184 10.4171 0 0 0 
5278 147 1 10.7224 17.0711 9.31698 0 0 0 
5279 147 1 10.5208 17.7367 8.06355 0 0 0 
5280 147 1 11.4933 17.7818 7.06514 0 0 0 
5281 147 1 12.6549 16.9681 7.238 0 0 0 
5282 147 1 12.8298 16.4233 8.50122 0 0 0 
5283 147 1 11.9279 16.4687 9.53547 0 0 0 
5284 147 1 12.262 15.9596 10.8079 0 0 0 
5285 147 1 9.36604 16.2308 13.92 0 0 0 
5286 147 2 8.20108 17.3727 12.5612 0 0 0 
5287 147 2 8.91855 17.9149 10.2548 0 0 0 
5288 147 2 9.68373 18.3454 7.89473 0 0 0 
5289 147 2 11.2882 18.3799 6.22111 0 0 0 
5290 147 2 13.4552 17.0746 6.49757 0 0 0 
5291 147 2 13.9138 16.104 8.694 0 0 0 
5292 147 2 13.2207 15.563 11.0077 0 0 0 
5293 148 1 5.47936 12.0709 12.3021 0 0 0 
5294 148 1 5.62514 11.9875 13.6862 0 0 0 
5295 148 1 4.57929 11.4966 14.4899 0 0 0 
5296 148 1 4.77991 11.5299 15.888 0 0 0 
5297 148 1 3.78449 10.9419 16.7486 0 0 0 
5298 148 1 3.96356 10.8617 18.0962 0 0 0 
5299 148 1 5.04597 11.4952 18.7201 0 0 0 
5300 148 1 6.10653 11.9934 17.8649 0 0 0 
5301 148 1 5.95082 11.9855 16.4916 0 0 0 
5302 148 1 6.97564 12.4774 15.6476 0 0 0 
5303 148 1 6.49799 12.5682 11.4792 0 0 0 
5304 148 2 4.52876 11.8404 11.8408 0 0 0 
5305 148 2 3.70513 11.0617 13.9856 0 0 0 
5306 148 2 2.90691 10.4436 16.2777 0 0 0 
5307 148 2 3.23789 10.3837 18.6597 0 0 0 
5308 148 2 5.17666 11.5303 19.8068 0 0 0 
5309 148 2 7.00167 12.4595 18.3335 0 0 0 
5310 148 2 7.87037 12.9153 16.074 0 0 0 
5311 148 1 7.81217 13.0795 13.4116 0 0 0 
5312 148 1 7.62856 13.0476 12.0729 0 0 0 
5313 148 1 8.74081 13.4211 11.3114 0 0 0 
5314 148 1 8.52709 13.5393 9.9225 0 0 0 
5315 148 1 9.54425 13.9844 9.08397 0 0 0 
5316 148 1 9.35422 14.2204 7.6826 0 0 0 
5317 148 1 8.14069 13.7868 7.13359 0 0 0 
5318 148 1 7.13877 13.2302 7.90599 0 0 0 
5319 148 1 7.29464 13.1449 9.28923 0 0 0 
5320 148 1 6.29284 12.6091 10.1045 0 0 0 
5321 148 1 6.81976 12.4605 14.2421 0 0 0 
5322 148 2 8.67824 13.5245 13.9284 0 0 0 
5323 148 2 9.73042 13.5577 11.731 0 0 0 
5324 148 2 10.492 14.2386 9.43773 0 0 0 
5325 148 2 10.1134 14.6116 7.00736 0 0 0 
5326 148 2 8.07057 13.7471 6.04573 0 0 0 
5327 148 2 6.22492 12.7951 7.46179 0 0 0 
5328 148 2 5.36835 12.3731 9.65299 0 0 0 
5329 149 1 11.5446 18.4835 28.6741 0 0 0 
5330 149 1 10.5213 18.5327 29.6134 0 0 0 
5331 149 1 10.7312 18.0374 30.9304 0 0 0 
5332 149 1 9.75012 18.1885 31.8824 0 0 0 
5333 149 1 9.94855 17.7426 33.2055 0 0 0 
5334 149 1 8.8747 17.6436 34.1181 0 0 0 
5335 149 1 7.73156 18.3774 33.8179 0 0 0 
5336 149 1 7.54676 18.9158 32.5251 0 0 0 
5337 149 1 8.51517 18.7876 31.5314 0 0 0 
5338 149 1 8.30584 19.3503 30.2503 0 0 0 
5339 149 1 11.3592 19.0644 27.4219 0 0 0 
5340 149 2 12.538 18.1796 29.0441 0 0 0 
5341 149 2 11.6748 17.4137 31.198 0 0 0 
5342 149 2 10.8778 17.1878 33.3424 0 0 0 
5343 149 2 8.96067 17.201 35.0784 0 0 0 
5344 149 2 6.83717 18.3195 34.5068 0 0 0 
5345 149 2 6.60481 19.4432 32.3423 0 0 0 
5346 149 2 7.36491 19.863 30.1024 0 0 0 
5347 149 1 9.13044 19.7498 28.0505 0 0 0 
5348 149 1 10.1548 19.7048 27.0649 0 0 0 
5349 149 1 9.94334 20.3066 25.7858 0 0 0 
5350 149 1 11.0176 20.31 24.8603 0 0 0 
5351 149 1 10.9325 20.9572 23.6431 0 0 0 
5352 149 1 11.9286 20.9138 22.7161 0 0 0 
5353 149 1 13.194 20.3828 23.1035 0 0 0 
5354 149 1 13.3688 19.9126 24.4055 0 0 0 
5355 149 1 12.2576 19.6946 25.2198 0 0 0 
5356 149 1 12.4666 19.1161 26.4532 0 0 0 
5357 149 1 9.25105 19.1309 29.2863 0 0 0 
5358 149 2 8.13709 20.1951 27.7069 0 0 0 
5359 149 2 9.00319 20.7939 25.5239 0 0 0 
5360 149 2 9.99671 21.4692 23.4048 0 0 0 
5361 149 2 11.7808 21.4035 21.777 0 0 0 
5362 149 2 14.1034 20.4282 22.4459 0 0 0 
5363 149 2 14.3786 19.6877 24.6853 0 0 0 
5364 149 2 13.4057 18.6245 26.6753 0 0 0 
5365 150 1 5.92957 15.4567 26.8828 0 0 0 
5366 150 1 6.1784 15.3277 28.2621 0 0 0 
5367 150 1 5.13322 14.8003 29.0752 0 0 0 
5368 150 1 5.31372 14.7059 30.426 0 0 0 
5369 150 1 4.26335 14.3358 31.2286 0 0 0 
5370 150 1 4.5202 14.0128 32.5638 0 0 0 
5371 150 1 5.75521 14.3746 33.084 0 0 0 
5372 150 1 6.77351 14.9685 32.3469 0 0 0 
5373 150 1 6.57293 15.0932 30.9754 0 0 0 
5374 150 1 7.63072 15.6173 30.1458 0 0 0 
5375 150 1 6.97959 15.7676 26.0164 0 0 0 
5376 150 2 4.89898 15.3002 26.5223 0 0 0 
5377 150 2 4.19853 14.4885 28.6572 0 0 0 
5378 150 2 3.35309 14.0966 30.7396 0 0 0 
5379 150 2 3.74099 13.5943 33.1353 0 0 0 
5380 150 2 5.96561 14.2934 34.1328 0 0 0 
5381 150 2 7.65495 15.3182 32.8945 0 0 0 
5382 150 2 8.61685 15.9685 30.5723 0 0 0 
5383 150 1 8.42421 16.0249 27.9165 0 0 0 
5384 150 1 8.21915 16.0446 26.514 0 0 0 
5385 150 1 9.27384 16.372 25.6181 0 0 0 
5386 150 1 9.02641 16.3329 24.2391 0 0 0 
5387 150 1 10.0268 16.8142 23.3203 0 0 0 
5388 150 1 9.7075 16.9564 21.9458 0 0 0 
5389 150 1 8.40921 16.7045 21.4701 0 0 0 
5390 150 1 7.429 16.2721 22.3697 0 0 0 
5391 150 1 7.76265 16.1461 23.7521 0 0 0 
5392 150 1 6.69878 15.8039 24.6708 0 0 0 
5393 150 1 7.44007 15.6602 28.7638 0 0 0 
5394 150 2 9.39775 16.3181 28.3025 0 0 0 
5395 150 2 10.2816 16.6753 25.9791 0 0 0 
5396 150 2 11.0042 17.0419 23.6332 0 0 0 
5397 150 2 10.3339 17.3931 21.1583 0 0 0 
5398 150 2 8.14577 16.8199 20.4441 0 0 0 
5399 150 2 6.40233 16.1172 22.0694 0 0 0 
5400 150 2 5.69345 15.5125 24.2592 0 0 0 
5401 151 1 11.9637 21.5643 43.6827 0 0 0 
5402 151 1 10.8404 21.6579 44.5791 0 0 0 
5403 151 1 11.0126 21.222 45.9248 0 0 0 
5404 151 1 10.0007 21.3861 46.8622 0 0 0 
5405 151 1 10.0862 20.8832 48.0851 0 0 0 
5406 151 1 9.12806 20.9656 49.0397 0 0 0 
5407 151 1 7.95252 21.7341 48.7529 0 0 0 
5408 151 1 7.70197 22.0894 47.4023 0 0 0 
5409 151 1 8.77566 21.9736 46.52 0 0 0 
5410 151 1 8.66115 22.3745 45.1591 0 0 0 
5411 151 1 11.7509 22.062 42.3755 0 0 0 
5412 151 2 12.9076 21.0892 44.0095 0 0 0 
5413 151 2 11.8576 20.6051 46.1527 0 0 0 
5414 151 2 10.9432 20.2392 48.3327 0 0 0 
5415 151 2 9.22878 20.4412 49.9823 0 0 0 
5416 151 2 7.14082 21.7333 49.4957 0 0 0 
5417 151 2 6.73901 22.5398 47.1629 0 0 0 
5418 151 2 7.79597 22.8757 44.7536 0 0 0 
5419 151 1 9.49561 22.7632 42.9205 0 0 0 
5420 151 1 10.5616 22.6499 42.0419 0 0 0 
5421 151 1 10.3944 23.1921 40.7536 0 0 0 
5422 151 1 11.4249 23.1834 39.7834 0 0 0 
5423 151 1 11.3248 23.6749 38.4617 0 0 0 
5424 151 1 12.4435 23.7469 37.6509 0 0 0 
5425 151 1 13.6681 23.2315 38.0822 0 0 0 
5426 151 1 13.7677 22.5388 39.3155 0 0 0 
5427 151 1 12.6622 22.601 40.1626 0 0 0 
5428 151 1 12.7902 22.0489 41.4483 0 0 0 
5429 151 1 9.66461 22.2571 44.2229 0 0 0 
5430 151 2 8.56134 23.2584 42.6012 0 0 0 
5431 151 2 9.48725 23.7015 40.4028 0 0 0 
5432 151 2 10.3849 24.1343 38.0749 0 0 0 
5433 151 2 12.3294 24.2954 36.6914 0 0 0 
5434 151 2 14.4216 23.3125 37.3731 0 0 0 
5435 151 2 14.6889 22.1355 39.6529 0 0 0 
5436 151 2 13.7207 21.5077 41.6945 0 0 0 
5437 152 1 6.28499 18.4092 41.925 0 0 0 
5438 152 1 6.51496 18.3704 43.2981 0 0 0 
5439 152 1 5.51837 17.9984 44.1769 0 0 0 
5440 152 1 5.74168 17.9468 45.5381 0 0 0 
5441 152 1 4.70649 17.4466 46.3595 0 0 0 
5442 152 1 4.76924 17.5301 47.7473 0 0 0 
5443 152 1 5.98407 17.873 48.3412 0 0 0 
5444 152 1 7.07065 18.2426 47.5105 0 0 0 
5445 152 1 7.01911 18.1571 46.0916 0 0 0 
5446 152 1 8.0333 18.6375 45.2341 0 0 0 
5447 152 1 7.26919 18.8292 41.0346 0 0 0 
5448 152 2 5.29505 18.0167 41.5746 0 0 0 
5449 152 2 4.58136 17.6603 43.7282 0 0 0 
5450 152 2 3.77576 17.103 45.954 0 0 0 
5451 152 2 3.89869 17.203 48.3026 0 0 0 
5452 152 2 6.03953 17.9287 49.3972 0 0 0 
5453 152 2 8.04922 18.3942 47.9648 0 0 0 
5454 152 2 9.03364 18.9011 45.6631 0 0 0 
5455 152 1 8.72049 19.1982 42.9628 0 0 0 
5456 152 1 8.50823 19.1571 41.5854 0 0 0 
5457 152 1 9.50835 19.5845 40.6922 0 0 0 
5458 152 1 9.18127 19.73 39.2753 0 0 0 
5459 152 1 10.1754 20.2098 38.3633 0 0 0 
5460 152 1 9.80755 20.5802 37.0425 0 0 0 
5461 152 1 8.47201 20.4375 36.6628 0 0 0 
5462 152 1 7.53237 19.7732 37.4395 0 0 0 
5463 152 1 7.87633 19.5 38.8065 0 0 0 
5464 152 1 6.93845 18.9216 39.7054 0 0 0 
5465 152 1 7.74686 18.7612 43.8389 0 0 0 
5466 152 2 9.68355 19.4996 43.3214 0 0 0 
5467 152 2 10.5322 19.8314 41.0446 0 0 0 
5468 152 2 11.1033 20.4636 38.8113 0 0 0 
5469 152 2 10.5289 21.0748 36.3332 0 0 0 
5470 152 2 8.13564 20.7016 35.645 0 0 0 
5471 152 2 6.51314 19.6523 37.1053 0 0 0 
5472 152 2 5.94266 18.7322 39.3079 0 0 0 
5473 153 1 13.0518 25.275 57.3711 0 0 0 
5474 153 1 11.9777 25.2526 58.2985 0 0 0 
5475 153 1 12.2597 24.7757 59.5473 0 0 0 
5476 153 1 11.1876 24.7287 60.5167 0 0 0 
5477 153 1 11.4671 24.25 61.8334 0 0 0 
5478 153 1 10.4339 24.3331 62.7829 0 0 0 
5479 153 1 9.14747 24.8427 62.4737 0 0 0 
5480 153 1 8.9484 25.2988 61.1744 0 0 0 
5481 153 1 9.99132 25.3102 60.2299 0 0 0 
5482 153 1 9.71196 25.8306 58.9519 0 0 0 
5483 153 1 12.7978 25.7227 56.0729 0 0 0 
5484 153 2 13.9482 24.7327 57.6658 0 0 0 
5485 153 2 13.1893 24.2988 59.715 0 0 0 
5486 153 2 12.4443 23.7779 62.1136 0 0 0 
5487 153 2 10.6162 23.9566 63.8366 0 0 0 
5488 153 2 8.3514 24.8397 63.1919 0 0 0 
5489 153 2 8.00035 25.7234 60.8994 0 0 0 
5490 153 2 8.71746 26.2047 58.6862 0 0 0 
5491 153 1 10.5765 26.4558 56.7294 0 0 0 
5492 153 1 11.5727 26.3945 55.7385 0 0 0 
5493 153 1 11.4112 27.0021 54.5283 0 0 0 
5494 153 1 12.4239 26.9673 53.5857 0 0 0 
5495 153 1 12.2567 27.6524 52.3735 0 0 0 
5496 153 1 13.2719 27.6964 51.3926 0 0 0 
5497 153 1 14.5449 27.0748 51.644 0 0 0 
5498 153 1 14.7034 26.441 52.9204 0 0 0 
5499 153 1 13.6581 26.3165 53.8812 0 0 0 
5500 153 1 13.8767 25.7158 55.1625 0 0 0 
5501 153 1 10.7234 25.7809 57.9806 0 0 0 
5502 153 2 9.58233 26.9931 56.4478 0 0 0 
5503 153 2 10.5067 27.6388 54.3449 0 0 0 
5504 153 2 11.3705 28.1672 52.2404 0 0 0 
5505 153 2 13.1246 28.2807 50.484 0 0 0 
5506 153 2 15.3576 27.1439 50.8812 0 0 0 
5507 153 2 15.6831 26.0615 53.155 0 0 0 
5508 153 2 14.765 25.2063 55.4615 0 0 0 
5509 154 1 6.20786 21.5297 57.2999 0 0 0 
5510 154 1 6.39415 21.421 58.7083 0 0 0 
5511 154 1 5.3973 20.8578 59.4818 0 0 0 
5512 154 1 5.54055 20.715 60.8831 0 0 0 
5513 154 1 4.4177 20.3172 61.6429 0 0 0 
5514 154 1 4.60998 19.9619 63.0129 0 0 0 
5515 154 1 5.82743 20.2849 63.642 0 0 0 
5516 154 1 6.87744 20.8999 62.8601 0 0 0 
5517 154 1 6.71535 21.1077 61.5127 0 0 0 
5518 154 1 7.77201 21.5932 60.714 0 0 0 
5519 154 1 7.30629 22.0206 56.5232 0 0 0 
5520 154 2 5.33235 21.1792 56.7874 0 0 0 
5521 154 2 4.47255 20.5012 59.0551 0 0 0 
5522 154 2 3.48676 20.2043 61.1109 0 0 0 
5523 154 2 3.82798 19.5442 63.6067 0 0 0 
5524 154 2 6.00931 20.1224 64.6803 0 0 0 
5525 154 2 7.78492 21.0766 63.3676 0 0 0 
5526 154 2 8.78805 21.8003 61.1522 0 0 0 
5527 154 1 8.66638 22.197 58.5088 0 0 0 
5528 154 1 8.49085 22.4614 57.1175 0 0 0 
5529 154 1 9.55628 22.9035 56.2811 0 0 0 
5530 154 1 9.35984 23.0579 54.848 0 0 0 
5531 154 1 10.3324 23.5531 54.0208 0 0 0 
5532 154 1 10.1237 23.8062 52.6419 0 0 0 
5533 154 1 8.86029 23.5413 52.1398 0 0 0 
5534 154 1 7.85782 22.9019 52.9318 0 0 0 
5535 154 1 8.09185 22.6688 54.2505 0 0 0 
5536 154 1 7.13174 22.2141 55.1374 0 0 0 
5537 154 1 7.61601 21.7066 59.3323 0 0 0 
5538 154 2 9.64001 22.3422 58.9566 0 0 0 
5539 154 2 10.4497 23.3125 56.64 0 0 0 
5540 154 2 11.2209 23.8991 54.4489 0 0 0 
5541 154 2 10.9336 24.2544 52.0476 0 0 0 
5542 154 2 8.63437 23.7178 51.114 0 0 0 
5543 154 2 6.90718 22.5894 52.4454 0 0 0 
5544 154 2 6.15324 22.0329 54.7863 0 0 0 
5545 155 1 13.7792 28.6114 71.3869 0 0 0 
5546 155 1 12.7188 28.6674 72.3307 0 0 0 
5547 155 1 12.8282 27.9596 73.5059 0 0 0 
5548 155 1 11.7565 27.8797 74.3392 0 0 0 
5549 155 1 11.8955 27.2118 75.5528 0 0 0 
5550 155 1 10.9045 27.2648 76.5506 0 0 0 
5551 155 1 9.73492 27.988 76.2203 0 0 0 
5552 155 1 9.48577 28.4665 74.9098 0 0 0 
5553 155 1 10.5598 28.5071 73.998 0 0 0 
5554 155 1 10.3702 28.9997 72.7523 0 0 0 
5555 155 1 13.6058 29.1057 70.0738 0 0 0 
5556 155 2 14.7654 28.2285 71.72 0 0 0 
5557 155 2 13.7268 27.4571 73.7282 0 0 0 
5558 155 2 12.8543 26.7802 75.7979 0 0 0 
5559 155 2 11.1442 26.8823 77.6085 0 0 0 
5560 155 2 8.88257 27.8747 76.8484 0 0 0 
5561 155 2 8.48605 28.9583 74.825 0 0 0 
5562 155 2 9.45404 29.401 72.4447 0 0 0 
5563 155 1 11.2881 29.6782 70.5805 0 0 0 
5564 155 1 12.3771 29.6626 69.7033 0 0 0 
5565 155 1 12.2629 30.2941 68.4221 0 0 0 
5566 155 1 13.3443 30.226 67.4816 0 0 0 
5567 155 1 13.2405 30.8165 66.1908 0 0 0 
5568 155 1 14.452 30.9288 65.3871 0 0 0 
