ITEM: TIMESTEP
0
ITEM: NUMBER OF ATOMS
36864
ITEM: BOX BOUNDS xy xz yz pp pp pp
6345 177 1 10.1568 26.4668 3.21603 0 0 0 
6346 177 1 9.93255 27.1124 1.98886 0 0 0 
6347 177 1 17.6176 53.9517 112.001 0 0 -1 
6348 177 2 14.0809 25.9265 0.40869 0 0 0 
6349 177 2 13.3141 25.2869 2.63219 0 0 0 
6350 177 2 12.5468 24.6615 4.87438 0 0 0 
6351 177 2 10.776 24.6713 6.61669 0 0 0 
6352 177 2 8.6213 25.8436 6.2027 0 0 0 
6353 177 2 8.22196 26.9839 4.03886 0 0 0 
6354 177 2 8.99089 27.6216 1.81025 0 0 0 
6355 177 1 15.4025 54.6194 112.764 0 0 -1 
6356 177 1 16.3937 54.6119 111.768 0 0 -1 
6357 177 1 16.1695 55.2594 110.541 0 0 -1 
6358 177 1 17.1596 55.2475 109.544 0 0 -1 
6359 177 1 16.9366 55.8888 108.313 0 0 -1 
6360 177 1 17.9342 55.8804 107.324 0 0 -1 
6361 177 1 19.1517 55.2234 107.559 0 0 -1 
6362 177 1 19.3758 54.5773 108.783 0 0 -1 
6363 177 1 18.385 54.589 109.779 0 0 -1 
6364 177 1 18.6092 53.9435 111.006 0 0 -1 
6365 177 1 10.9242 27.1042 0.993921 0 0 0 
6366 177 2 14.4609 55.1293 112.586 0 0 -1 
6367 177 2 15.2277 55.769 110.363 0 0 -1 
6368 177 2 15.9951 56.3944 108.121 0 0 -1 
6369 177 2 17.7658 56.3846 106.378 0 0 -1 
6370 177 2 19.9205 55.2123 106.792 0 0 -1 
6371 177 2 20.3199 54.072 108.956 0 0 -1 
6372 177 2 19.5509 53.4342 111.185 0 0 -1 
6373 178 1 11.9094 49.6593 112.445 0 0 -1 
6374 178 1 7.43071 22.683 0.832398 0 0 0 
6375 178 1 6.43817 22.1421 1.66591 0 0 0 
6376 178 1 6.66126 22.0265 3.04767 0 0 0 
6377 178 1 5.66853 21.4818 3.87918 0 0 0 
6378 178 1 5.89342 21.3612 5.25798 0 0 0 
6379 178 1 7.11256 21.7837 5.81117 0 0 0 
6380 178 1 8.10968 22.3271 4.98498 0 0 0 
6381 178 1 7.88685 22.4526 3.60186 0 0 0 
6382 178 1 8.87789 22.9983 2.76785 0 0 0 
6383 178 1 12.901 50.201 111.61 0 0 -1 
6384 178 2 10.9678 49.3256 112.021 0 0 -1 
6385 178 2 5.49653 21.8096 1.24073 0 0 0 
6386 178 2 4.72489 21.1496 3.45972 0 0 0 
6387 178 2 5.124 20.9346 5.89239 0 0 0 
6388 178 2 7.28609 21.6873 6.8784 0 0 0 
6389 178 2 9.05196 22.6473 5.42048 0 0 0 
6390 178 2 9.81997 23.3305 3.19271 0 0 0 
6391 178 1 9.64602 23.655 0.550229 0 0 0 
6392 178 1 14.1248 50.6313 112.163 0 0 -1 
6393 178 1 15.1173 51.1723 111.329 0 0 -1 
6394 178 1 14.8942 51.2879 109.947 0 0 -1 
6395 178 1 15.8869 51.8325 109.116 0 0 -1 
6396 178 1 15.6621 51.9531 107.737 0 0 -1 
6397 178 1 14.4429 51.5306 107.184 0 0 -1 
6398 178 1 13.4458 50.9872 108.01 0 0 -1 
6399 178 1 13.6686 50.8617 109.393 0 0 -1 
6400 178 1 12.6776 50.3161 110.227 0 0 -1 
6401 178 1 8.65445 23.1133 1.38509 0 0 0 
6402 178 2 10.5877 23.9887 0.974489 0 0 0 
6403 178 2 16.0589 51.5047 111.754 0 0 -1 
6404 178 2 16.8306 52.1647 109.535 0 0 -1 
6405 178 2 16.4315 52.3798 107.103 0 0 -1 
6406 178 2 14.2694 51.627 106.117 0 0 -1 
6407 178 2 12.5035 50.667 107.575 0 0 -1 
6408 178 2 11.7355 49.9838 109.802 0 0 -1 
6409 179 1 13.727 29.7946 14.3556 0 0 0 
6410 179 1 12.7358 29.8021 15.3513 0 0 0 
6411 179 1 12.96 29.1546 16.5783 0 0 0 
6412 179 1 11.9699 29.1665 17.5757 0 0 0 
6413 179 1 12.1928 28.5252 18.807 0 0 0 
6414 179 1 11.1953 28.5336 19.7951 0 0 0 
6415 179 1 9.97774 29.1906 19.561 0 0 0 
6416 179 1 9.75369 29.8367 18.3367 0 0 0 
6417 179 1 10.7445 29.825 17.3404 0 0 0 
6418 179 1 10.5202 30.4705 16.1133 0 0 0 
6419 179 1 13.5039 30.4448 13.1304 0 0 0 
6420 179 2 14.6686 29.2846 14.5331 0 0 0 
6421 179 2 13.9018 28.645 16.7566 0 0 0 
6422 179 2 13.1344 28.0196 18.9988 0 0 0 
6423 179 2 11.3636 28.0294 20.7411 0 0 0 
6424 179 2 9.20897 29.2017 20.3271 0 0 0 
6425 179 2 8.80964 30.342 18.1633 0 0 0 
6426 179 2 9.57857 30.9798 15.9346 0 0 0 
6427 179 1 11.2887 31.1125 13.8932 0 0 0 
6428 179 1 12.2799 31.1051 12.8974 0 0 0 
6429 179 1 12.0558 31.7525 11.6705 0 0 0 
6430 179 1 13.0459 31.7406 10.6731 0 0 0 
6431 179 1 12.8229 32.382 9.44181 0 0 0 
6432 179 1 13.8205 32.3736 8.45369 0 0 0 
6433 179 1 15.038 31.7165 8.68776 0 0 0 
6434 179 1 15.2621 31.0704 9.91211 0 0 0 
6435 179 1 14.2712 31.0822 10.9084 0 0 0 
6436 179 1 14.4955 30.4366 12.1355 0 0 0 
6437 179 1 11.5118 30.4623 15.1183 0 0 0 
6438 179 2 10.3471 31.6225 13.7157 0 0 0 
6439 179 2 11.114 32.2622 11.4922 0 0 0 
6440 179 2 11.8813 32.8875 9.25002 0 0 0 
6441 179 2 13.6521 32.8777 7.50771 0 0 0 
6442 179 2 15.8068 31.7055 7.9217 0 0 0 
6443 179 2 16.2061 30.5652 10.0855 0 0 0 
6444 179 2 15.4372 29.9274 12.3141 0 0 0 
6445 180 1 7.79571 26.1525 13.5742 0 0 0 
6446 180 1 8.01839 26.0411 14.9568 0 0 0 
6447 180 1 7.02584 25.5002 15.7903 0 0 0 
6448 180 1 7.24894 25.3846 17.1721 0 0 0 
6449 180 1 6.25621 24.84 18.0036 0 0 0 
6450 180 1 6.48109 24.7193 19.3824 0 0 0 
6451 180 1 7.70023 25.1418 19.9356 0 0 0 
6452 180 1 8.69735 25.6852 19.1094 0 0 0 
6453 180 1 8.47453 25.8107 17.7263 0 0 0 
6454 180 1 9.46557 26.3564 16.8922 0 0 0 
6455 180 1 8.78729 26.6942 12.7393 0 0 0 
6456 180 2 6.85403 25.8187 13.1499 0 0 0 
6457 180 2 6.0842 25.1677 15.3651 0 0 0 
6458 180 2 5.31256 24.5077 17.5841 0 0 0 
6459 180 2 5.71168 24.2927 20.0168 0 0 0 
6460 180 2 7.87377 25.0454 21.0028 0 0 0 
6461 180 2 9.63963 26.0054 19.5449 0 0 0 
6462 180 2 10.4076 26.6886 17.3171 0 0 0 
6463 180 1 10.2337 27.0131 14.6746 0 0 0 
6464 180 1 10.011 27.1245 13.292 0 0 0 
6465 180 1 11.0036 27.6654 12.4585 0 0 0 
6466 180 1 10.7805 27.781 11.0767 0 0 0 
6467 180 1 11.7732 28.3256 10.2452 0 0 0 
6468 180 1 11.5483 28.4463 8.86642 0 0 0 
6469 180 1 10.3292 28.0237 8.31323 0 0 0 
6470 180 1 9.33206 27.4804 9.13942 0 0 0 
6471 180 1 9.55488 27.3549 10.5225 0 0 0 
6472 180 1 8.56384 26.8092 11.3565 0 0 0 
6473 180 1 9.24212 26.4714 15.5095 0 0 0 
6474 180 2 11.1754 27.3469 15.0989 0 0 0 
6475 180 2 11.9452 27.9979 12.8837 0 0 0 
6476 180 2 12.7168 28.6578 10.6647 0 0 0 
6477 180 2 12.3177 28.8729 8.23201 0 0 0 
6478 180 2 10.1556 28.1202 7.24599 0 0 0 
6479 180 2 8.38978 27.1602 8.70391 0 0 0 
6480 180 2 7.62176 26.477 10.9317 0 0 0 
6481 181 1 14.3147 33.1527 28.48 0 0 0 
6482 181 1 13.3235 33.1602 29.4757 0 0 0 
6483 181 1 13.5477 32.5128 30.7027 0 0 0 
6484 181 1 12.5576 32.5247 31.7001 0 0 0 
6485 181 1 12.7805 31.8833 32.9314 0 0 0 
6486 181 1 11.783 31.8917 33.9195 0 0 0 
6487 181 1 10.5654 32.5487 33.6854 0 0 0 
6488 181 1 10.3414 33.1948 32.4611 0 0 0 
6489 181 1 11.3322 33.1831 31.4648 0 0 0 
6490 181 1 11.1079 33.8286 30.2377 0 0 0 
6491 181 1 14.0916 33.803 27.2548 0 0 0 
6492 181 2 15.2563 32.6428 28.6575 0 0 0 
6493 181 2 14.4894 32.0031 30.881 0 0 0 
6494 181 2 13.7221 31.3777 33.1232 0 0 0 
6495 181 2 11.9513 31.3876 34.8655 0 0 0 
6496 181 2 9.79665 32.5598 34.4515 0 0 0 
6497 181 2 9.39731 33.7001 32.2877 0 0 0 
6498 181 2 10.1662 34.3379 30.059 0 0 0 
6499 181 1 11.8764 34.4706 28.0176 0 0 0 
6500 181 1 12.8676 34.4632 27.0218 0 0 0 
6501 181 1 12.6434 35.1106 25.7949 0 0 0 
6502 181 1 13.6335 35.0987 24.7975 0 0 0 
6503 181 1 13.4106 35.7401 23.5662 0 0 0 
6504 181 1 14.4081 35.7317 22.5781 0 0 0 
6505 181 1 15.6257 35.0746 22.8122 0 0 0 
6506 181 1 15.8497 34.4286 24.0365 0 0 0 
6507 181 1 14.8589 34.4403 25.0328 0 0 0 
6508 181 1 15.0832 33.7947 26.2599 0 0 0 
6509 181 1 12.0995 33.8204 29.2427 0 0 0 
6510 181 2 10.9348 34.9806 27.8401 0 0 0 
6511 181 2 11.7017 35.6203 25.6166 0 0 0 
6512 181 2 12.469 36.2457 23.3744 0 0 0 
6513 181 2 14.2398 36.2358 21.6321 0 0 0 
6514 181 2 16.3945 35.0636 22.0461 0 0 0 
6515 181 2 16.7938 33.9233 24.2099 0 0 0 
6516 181 2 16.0249 33.2855 26.4385 0 0 0 
6517 182 1 8.38339 29.5106 27.6986 0 0 0 
6518 182 1 8.60606 29.3993 29.0812 0 0 0 
6519 182 1 7.61352 28.8583 29.9147 0 0 0 
6520 182 1 7.83661 28.7427 31.2965 0 0 0 
6521 182 1 6.84388 28.1981 32.128 0 0 0 
6522 182 1 7.06877 28.0774 33.5068 0 0 0 
6523 182 1 8.28791 28.5 34.06 0 0 0 
6524 182 1 9.28503 29.0434 33.2338 0 0 0 
6525 182 1 9.06221 29.1689 31.8506 0 0 0 
6526 182 1 10.0532 29.7145 31.0166 0 0 0 
6527 182 1 9.37496 30.0523 26.8637 0 0 0 
6528 182 2 7.44171 29.1768 27.2743 0 0 0 
6529 182 2 6.67188 28.5258 29.4895 0 0 0 
6530 182 2 5.90024 27.8659 31.7085 0 0 0 
6531 182 2 6.29936 27.6508 34.1412 0 0 0 
6532 182 2 8.46144 28.4035 35.1272 0 0 0 
6533 182 2 10.2273 29.3635 33.6693 0 0 0 
6534 182 2 10.9953 30.0468 31.4415 0 0 0 
6535 182 1 10.8214 30.3712 28.799 0 0 0 
6536 182 1 10.5987 30.4826 27.4164 0 0 0 
6537 182 1 11.5912 31.0235 26.5829 0 0 0 
6538 182 1 11.3681 31.1391 25.2011 0 0 0 
6539 182 1 12.3609 31.6837 24.3696 0 0 0 
6540 182 1 12.136 31.8044 22.9908 0 0 0 
6541 182 1 10.9169 31.3819 22.4376 0 0 0 
6542 182 1 9.91973 30.8385 23.2638 0 0 0 
6543 182 1 10.1426 30.713 24.6469 0 0 0 
6544 182 1 9.15152 30.1673 25.4809 0 0 0 
6545 182 1 9.8298 29.8295 29.6339 0 0 0 
6546 182 2 11.7631 30.705 29.2233 0 0 0 
6547 182 2 12.5329 31.356 27.0081 0 0 0 
6548 182 2 13.3045 32.016 24.7891 0 0 0 
6549 182 2 12.9054 32.231 22.3564 0 0 0 
6550 182 2 10.7433 31.4783 21.3704 0 0 0 
6551 182 2 8.97745 30.5183 22.8283 0 0 0 
6552 182 2 8.20944 29.8351 25.0561 0 0 0 
6553 183 1 14.9024 36.5109 42.6044 0 0 0 
6554 183 1 13.9112 36.5183 43.6001 0 0 0 
6555 183 1 14.1353 35.8709 44.8271 0 0 0 
6556 183 1 13.1452 35.8828 45.8245 0 0 0 
6557 183 1 13.3682 35.2414 47.0558 0 0 0 
6558 183 1 12.3706 35.2498 48.0439 0 0 0 
6559 183 1 11.1531 35.9069 47.8098 0 0 0 
6560 183 1 10.929 36.553 46.5855 0 0 0 
6561 183 1 11.9199 36.5412 45.5892 0 0 0 
6562 183 1 11.6956 37.1868 44.362 0 0 0 
6563 183 1 14.6792 37.1611 41.3792 0 0 0 
6564 183 2 15.844 36.0009 42.7819 0 0 0 
6565 183 2 15.0771 35.3612 45.0054 0 0 0 
6566 183 2 14.3098 34.7359 47.2476 0 0 0 
6567 183 2 12.539 34.7457 48.9899 0 0 0 
6568 183 2 10.3843 35.9179 48.5759 0 0 0 
6569 183 2 9.98499 37.0582 46.412 0 0 0 
6570 183 2 10.7539 37.696 44.1834 0 0 0 
6571 183 1 12.4641 37.8288 42.142 0 0 0 
6572 183 1 13.4553 37.8213 41.1462 0 0 0 
6573 183 1 13.2311 38.4688 39.9193 0 0 0 
6574 183 1 14.2212 38.4568 38.9219 0 0 0 
6575 183 1 13.9983 39.0982 37.6906 0 0 0 
6576 183 1 14.9958 39.0898 36.7025 0 0 0 
6577 183 1 16.2134 38.4328 36.9366 0 0 0 
6578 183 1 16.4374 37.7867 38.1609 0 0 0 
6579 183 1 15.4466 37.7984 39.1572 0 0 0 
6580 183 1 15.6709 37.1529 40.3843 0 0 0 
6581 183 1 12.6872 37.1786 43.3671 0 0 0 
6582 183 2 11.5225 38.3387 41.9645 0 0 0 
6583 183 2 12.2893 38.9784 39.741 0 0 0 
6584 183 2 13.0567 39.6038 37.4988 0 0 0 
6585 183 2 14.8275 39.5939 35.7565 0 0 0 
6586 183 2 16.9821 38.4217 36.1705 0 0 0 
6587 183 2 17.3815 37.2814 38.3343 0 0 0 
6588 183 2 16.6125 36.6436 40.5629 0 0 0 
6589 184 1 8.97106 32.8687 41.823 0 0 0 
6590 184 1 9.19374 32.7574 43.2056 0 0 0 
6591 184 1 8.2012 32.2164 44.0391 0 0 0 
6592 184 1 8.42429 32.1008 45.4209 0 0 0 
6593 184 1 7.43156 31.5562 46.2524 0 0 0 
6594 184 1 7.65644 31.4355 47.6312 0 0 0 
6595 184 1 8.87559 31.8581 48.1844 0 0 0 
6596 184 1 9.87271 32.4015 47.3582 0 0 0 
6597 184 1 9.64988 32.527 45.975 0 0 0 
6598 184 1 10.6409 33.0726 45.141 0 0 0 
6599 184 1 9.96264 33.4104 40.9881 0 0 0 
6600 184 2 8.02938 32.535 41.3987 0 0 0 
6601 184 2 7.25955 31.884 43.6139 0 0 0 
6602 184 2 6.48792 31.224 45.8329 0 0 0 
6603 184 2 6.88703 31.0089 48.2656 0 0 0 
6604 184 2 9.04912 31.7617 49.2516 0 0 0 
6605 184 2 10.815 32.7217 47.7937 0 0 0 
6606 184 2 11.583 33.4049 45.5659 0 0 0 
6607 184 1 11.4091 33.7293 42.9234 0 0 0 
6608 184 1 11.1864 33.8407 41.5408 0 0 0 
6609 184 1 12.1789 34.3817 40.7073 0 0 0 
6610 184 1 11.9558 34.4972 39.3255 0 0 0 
6611 184 1 12.9486 35.0419 38.494 0 0 0 
6612 184 1 12.7237 35.1625 37.1152 0 0 0 
6613 184 1 11.5045 34.74 36.562 0 0 0 
6614 184 1 10.5074 34.1966 37.3882 0 0 0 
6615 184 1 10.7302 34.0711 38.7713 0 0 0 
6616 184 1 9.73919 33.5255 39.6053 0 0 0 
6617 184 1 10.4175 33.1876 43.7583 0 0 0 
6618 184 2 12.3507 34.0631 43.3477 0 0 0 
6619 184 2 13.1206 34.7141 41.1325 0 0 0 
6620 184 2 13.8922 35.3741 38.9135 0 0 0 
6621 184 2 13.4931 35.5892 36.4808 0 0 0 
6622 184 2 11.331 34.8364 35.4948 0 0 0 
6623 184 2 9.56513 33.8764 36.9527 0 0 0 
6624 184 2 8.79711 33.1932 39.1805 0 0 0 
6625 185 1 15.49 39.869 56.7288 0 0 0 
6626 185 1 14.4989 39.8764 57.7245 0 0 0 
6627 185 1 14.723 39.229 58.9515 0 0 0 
6628 185 1 13.7329 39.2409 59.9489 0 0 0 
6629 185 1 13.9559 38.5996 61.1802 0 0 0 
6630 185 1 12.9583 38.608 62.1683 0 0 0 
6631 185 1 11.7408 39.265 61.9342 0 0 0 
6632 185 1 11.5167 39.9111 60.7099 0 0 0 
6633 185 1 12.5075 39.8993 59.7136 0 0 0 
6634 185 1 12.2833 40.5449 58.4864 0 0 0 
6635 185 1 15.2669 40.5192 55.5036 0 0 0 
6636 185 2 16.4316 39.359 56.9063 0 0 0 
6637 185 2 15.6648 38.7194 59.1298 0 0 0 
6638 185 2 14.8975 38.094 61.372 0 0 0 
6639 185 2 13.1267 38.1038 63.1143 0 0 0 
6640 185 2 10.972 39.2761 62.7003 0 0 0 
6641 185 2 10.5727 40.4163 60.5364 0 0 0 
6642 185 2 11.3416 41.0541 58.3078 0 0 0 
6643 185 1 13.0518 41.1869 56.2664 0 0 0 
6644 185 1 14.043 41.1794 55.2706 0 0 0 
6645 185 1 13.8188 41.8269 54.0437 0 0 0 
6646 185 1 14.8089 41.815 53.0463 0 0 0 
6647 185 1 14.5859 42.4563 51.815 0 0 0 
6648 185 1 15.5835 42.4479 50.8269 0 0 0 
6649 185 1 16.801 41.7909 51.061 0 0 0 
6650 185 1 17.0251 41.1448 52.2853 0 0 0 
6651 185 1 16.0343 41.1566 53.2816 0 0 0 
6652 185 1 16.2585 40.511 54.5087 0 0 0 
6653 185 1 13.2749 40.5367 57.4915 0 0 0 
6654 185 2 12.1102 41.6969 56.0889 0 0 0 
6655 185 2 12.877 42.3365 53.8654 0 0 0 
6656 185 2 13.6444 42.9619 51.6232 0 0 0 
6657 185 2 15.4151 42.9521 49.8809 0 0 0 
6658 185 2 17.5698 41.7798 50.2949 0 0 0 
6659 185 2 17.9691 40.6395 52.4587 0 0 0 
6660 185 2 17.2002 40.0017 54.6873 0 0 0 
6661 186 1 9.55874 36.2269 55.9474 0 0 0 
6662 186 1 9.78141 36.1155 57.33 0 0 0 
6663 186 1 8.78887 35.5745 58.1635 0 0 0 
6664 186 1 9.01197 35.459 59.5453 0 0 0 
6665 186 1 8.01923 34.9143 60.3768 0 0 0 
6666 186 1 8.24412 34.7937 61.7556 0 0 0 
6667 186 1 9.46326 35.2162 62.3088 0 0 0 
6668 186 1 10.4604 35.7596 61.4826 0 0 0 
6669 186 1 10.2376 35.8851 60.0994 0 0 0 
6670 186 1 11.2286 36.4307 59.2654 0 0 0 
6671 186 1 10.5503 36.7686 55.1125 0 0 0 
6672 186 2 8.61706 35.8931 55.5231 0 0 0 
6673 186 2 7.84723 35.2421 57.7383 0 0 0 
6674 186 2 7.07559 34.5821 59.9573 0 0 0 
6675 186 2 7.47471 34.367 62.39 0 0 0 
6676 186 2 9.63679 35.1198 63.376 0 0 0 
6677 186 2 11.4027 36.0798 61.9181 0 0 0 
6678 186 2 12.1707 36.763 59.6903 0 0 0 
6679 186 1 11.9967 37.0875 57.0478 0 0 0 
6680 186 1 11.774 37.1988 55.6652 0 0 0 
6681 186 1 12.7666 37.7398 54.8317 0 0 0 
6682 186 1 12.5435 37.8554 53.4499 0 0 0 
6683 186 1 13.5362 38.4 52.6184 0 0 0 
6684 186 1 13.3113 38.5207 51.2396 0 0 0 
6685 186 1 12.0922 38.0981 50.6864 0 0 0 
6686 186 1 11.0951 37.5547 51.5126 0 0 0 
6687 186 1 11.3179 37.4292 52.8957 0 0 0 
6688 186 1 10.3269 36.8836 53.7297 0 0 0 
6689 186 1 11.0051 36.5458 57.8827 0 0 0 
6690 186 2 12.9384 37.4212 57.4721 0 0 0 
6691 186 2 13.7082 38.0722 55.2569 0 0 0 
6692 186 2 14.4799 38.7322 53.0379 0 0 0 
6693 186 2 14.0808 38.9473 50.6052 0 0 0 
6694 186 2 11.9187 38.1945 49.6192 0 0 0 
6695 186 2 10.1528 37.2345 51.0771 0 0 0 
6696 186 2 9.38479 36.5513 53.3049 0 0 0 
6697 187 1 16.0777 43.2271 70.8532 0 0 0 
6698 187 1 15.0865 43.2346 71.8489 0 0 0 
6699 187 1 15.3107 42.5871 73.0759 0 0 0 
6700 187 1 14.3206 42.599 74.0733 0 0 0 
6701 187 1 14.5435 41.9577 75.3046 0 0 0 
6702 187 1 13.546 41.9661 76.2927 0 0 0 
6703 187 1 12.3284 42.6231 76.0586 0 0 0 
6704 187 1 12.1044 43.2692 74.8343 0 0 0 
6705 187 1 13.0952 43.2575 73.838 0 0 0 
6706 187 1 12.8709 43.903 72.6108 0 0 0 
6707 187 1 15.8546 43.8773 69.628 0 0 0 
6708 187 2 17.0193 42.7171 71.0307 0 0 0 
6709 187 2 16.2525 42.0775 73.2542 0 0 0 
6710 187 2 15.4851 41.4521 75.4964 0 0 0 
6711 187 2 13.7143 41.4619 77.2387 0 0 0 
6712 187 2 11.5597 42.6342 76.8247 0 0 0 
6713 187 2 11.1603 43.7745 74.6608 0 0 0 
6714 187 2 11.9293 44.4123 72.4322 0 0 0 
6715 187 1 13.6394 44.545 70.3908 0 0 0 
6716 187 1 14.6306 44.5376 69.395 0 0 0 
6717 187 1 14.4065 45.185 68.1681 0 0 0 
6718 187 1 15.3966 45.1731 67.1707 0 0 0 
6719 187 1 15.1736 45.8145 65.9394 0 0 0 
6720 187 1 16.1712 45.806 64.9513 0 0 0 
6721 187 1 17.3887 45.149 65.1853 0 0 0 
6722 187 1 17.6128 44.5029 66.4097 0 0 0 
6723 187 1 16.6219 44.5147 67.406 0 0 0 
6724 187 1 16.8462 43.8691 68.6331 0 0 0 
6725 187 1 13.8625 43.8948 71.6159 0 0 0 
6726 187 2 12.6979 45.055 70.2133 0 0 0 
6727 187 2 13.4647 45.6946 67.9898 0 0 0 
6728 187 2 14.232 46.32 65.7476 0 0 0 
6729 187 2 16.0028 46.3102 64.0053 0 0 0 
6730 187 2 18.1575 45.1379 64.4193 0 0 0 
6731 187 2 18.5568 43.9977 66.5831 0 0 0 
6732 187 2 17.7879 43.3599 68.8117 0 0 0 
6733 188 1 10.1464 39.585 70.0717 0 0 0 
6734 188 1 10.3691 39.4736 71.4544 0 0 0 
6735 188 1 9.37655 38.9327 72.2879 0 0 0 
6736 188 1 9.59964 38.8171 73.6696 0 0 0 
6737 188 1 8.60691 38.2724 74.5012 0 0 0 
6738 188 1 8.8318 38.1518 75.88 0 0 0 
6739 188 1 10.0509 38.5743 76.4331 0 0 0 
6740 188 1 11.0481 39.1177 75.607 0 0 0 
6741 188 1 10.8252 39.2432 74.2238 0 0 0 
6742 188 1 11.8163 39.7889 73.3898 0 0 0 
6743 188 1 11.138 40.1267 69.2369 0 0 0 
6744 188 2 9.20474 39.2512 69.6475 0 0 0 
6745 188 2 8.43491 38.6002 71.8627 0 0 0 
6746 188 2 7.66327 37.9402 74.0817 0 0 0 
6747 188 2 8.06238 37.7252 76.5144 0 0 0 
6748 188 2 10.2245 38.4779 77.5004 0 0 0 
6749 188 2 11.9903 39.4379 76.0425 0 0 0 
6750 188 2 12.7584 40.1211 73.8147 0 0 0 
6751 188 1 12.5844 40.4456 71.1722 0 0 0 
6752 188 1 12.3617 40.5569 69.7896 0 0 0 
6753 188 1 13.3543 41.0979 68.9561 0 0 0 
6754 188 1 13.1312 41.2135 67.5743 0 0 0 
6755 188 1 14.1239 41.7581 66.7428 0 0 0 
6756 188 1 13.899 41.8788 65.364 0 0 0 
6757 188 1 12.6799 41.4562 64.8108 0 0 0 
6758 188 1 11.6828 40.9128 65.637 0 0 0 
6759 188 1 11.9056 40.7873 67.0201 0 0 0 
6760 188 1 10.9145 40.2417 67.8541 0 0 0 
6761 188 1 11.5928 39.9039 72.0071 0 0 0 
6762 188 2 13.5261 40.7794 71.5965 0 0 0 
6763 188 2 14.2959 41.4304 69.3812 0 0 0 
6764 188 2 15.0675 42.0903 67.1623 0 0 0 
6765 188 2 14.6684 42.3054 64.7296 0 0 0 
6766 188 2 12.5063 41.5527 63.7436 0 0 0 
6767 188 2 10.7405 40.5927 65.2015 0 0 0 
6768 188 2 9.97246 39.9094 67.4293 0 0 0 
6769 189 1 16.6654 46.5852 84.9776 0 0 0 
6770 189 1 15.6742 46.5927 85.9733 0 0 0 
6771 189 1 15.8984 45.9452 87.2003 0 0 0 
6772 189 1 14.9083 45.9572 88.1977 0 0 0 
6773 189 1 15.1312 45.3158 89.429 0 0 0 
6774 189 1 14.1337 45.3242 90.4171 0 0 0 
6775 189 1 12.9161 45.9812 90.183 0 0 0 
6776 189 1 12.6921 46.6273 88.9587 0 0 0 
6777 189 1 13.6829 46.6156 87.9624 0 0 0 
6778 189 1 13.4586 47.2611 86.7352 0 0 0 
6779 189 1 16.4423 47.2354 83.7524 0 0 0 
6780 189 2 17.607 46.0753 85.1551 0 0 0 
6781 189 2 16.8401 45.4356 87.3786 0 0 0 
6782 189 2 16.0728 44.8102 89.6208 0 0 0 
6783 189 2 14.302 44.8201 91.3631 0 0 0 
6784 189 2 12.1474 45.9923 90.9491 0 0 0 
6785 189 2 11.748 47.1326 88.7852 0 0 0 
6786 189 2 12.5169 47.7704 86.5566 0 0 0 
6787 189 1 14.2271 47.9031 84.5152 0 0 0 
6788 189 1 15.2183 47.8957 83.5194 0 0 0 
6789 189 1 14.9942 48.5431 82.2925 0 0 0 
6790 189 1 15.9842 48.5312 81.2951 0 0 0 
6791 189 1 15.7613 49.1726 80.0638 0 0 0 
6792 189 1 16.7588 49.1642 79.0757 0 0 0 
6793 189 1 17.9764 48.5071 79.3097 0 0 0 
6794 189 1 18.2004 47.861 80.5341 0 0 0 
6795 189 1 17.2096 47.8728 81.5304 0 0 0 
6796 189 1 17.4339 47.2272 82.7575 0 0 0 
6797 189 1 14.4502 47.2529 85.7403 0 0 0 
6798 189 2 13.2855 48.4131 84.3377 0 0 0 
6799 189 2 14.0524 49.0528 82.1142 0 0 0 
6800 189 2 14.8197 49.6781 79.872 0 0 0 
6801 189 2 16.5905 49.6683 78.1297 0 0 0 
6802 189 2 18.7452 48.4961 78.5437 0 0 0 
6803 189 2 19.1445 47.3558 80.7075 0 0 0 
6804 189 2 18.3756 46.718 82.9361 0 0 0 
6805 190 1 10.7341 42.9431 84.1961 0 0 0 
6806 190 1 10.9568 42.8317 85.5788 0 0 0 
6807 190 1 9.96422 42.2908 86.4123 0 0 0 
6808 190 1 10.1873 42.1752 87.794 0 0 0 
6809 190 1 9.19459 41.6306 88.6255 0 0 0 
6810 190 1 9.41947 41.5099 90.0044 0 0 0 
6811 190 1 10.6386 41.9325 90.5575 0 0 0 
6812 190 1 11.6357 42.4758 89.7314 0 0 0 
6813 190 1 11.4129 42.6013 88.3482 0 0 0 
6814 190 1 12.4039 43.147 87.5142 0 0 0 
6815 190 1 11.7257 43.4848 83.3613 0 0 0 
6816 190 2 9.79241 42.6093 83.7719 0 0 0 
6817 190 2 9.02258 41.9583 85.9871 0 0 0 
6818 190 2 8.25094 41.2984 88.2061 0 0 0 
6819 190 2 8.65006 41.0833 90.6388 0 0 0 
6820 190 2 10.8121 41.836 91.6248 0 0 0 
6821 190 2 12.578 42.796 90.1669 0 0 0 
6822 190 2 13.346 43.4792 87.9391 0 0 0 
6823 190 1 13.1721 43.8037 85.2966 0 0 0 
6824 190 1 12.9494 43.9151 83.914 0 0 0 
6825 190 1 13.9419 44.456 83.0805 0 0 0 
6826 190 1 13.7189 44.5716 81.6987 0 0 0 
6827 190 1 14.7116 45.1162 80.8672 0 0 0 
6828 190 1 14.4867 45.2369 79.4884 0 0 0 
