ITEM: TIMESTEP
5000
ITEM: NUMBER OF ATOMS
36864
ITEM: BOX BOUNDS xy xz yz pp pp pp
-1.2920507710863542e+00 6.1729010299258675e+01 5.5494495383062645e+00
1.1461529366084957e+00 8.7983299794646427e+01 4.7595099898656983e+00
-6.9822104248359396e-01 1.1369338704248413e+02 2.7196983731255067e+01
ITEM: ATOMS id mol type x y z ix iy iz 
20375 566 2 27.7099 31.1326 22.4797 0 0 0 
20376 566 2 26.7653 30.4335 24.6293 0 0 0 
20377 567 1 33.6395 37.0256 42.6397 0 0 0 
20378 567 1 32.716 37.0434 43.6441 0 0 0 
20379 567 1 32.9924 36.5433 44.9107 0 0 0 
20380 567 1 31.9261 36.4161 45.8808 0 0 0 
20381 567 1 32.0838 35.6978 47.0752 0 0 0 
20382 567 1 31.0321 35.7055 47.9958 0 0 0 
20383 567 1 29.8642 36.4397 47.7629 0 0 0 
20384 567 1 29.6263 37.0275 46.5147 0 0 0 
20385 567 1 30.6508 36.9895 45.582 0 0 0 
20386 567 1 30.4959 37.6404 44.3639 0 0 0 
20387 567 1 33.5154 37.6725 41.4153 0 0 0 
20388 567 2 34.5828 36.4717 42.7872 0 0 0 
20389 567 2 34.0001 36.1583 45.2218 0 0 0 
20390 567 2 32.9422 35.1307 47.3037 0 0 0 
20391 567 2 31.2143 35.2849 48.9372 0 0 0 
20392 567 2 29.1331 36.4725 48.5403 0 0 0 
20393 567 2 28.6889 37.6294 46.3861 0 0 0 
20394 567 2 29.6909 38.2081 44.085 0 0 0 
20395 567 1 31.1899 38.1663 42.1118 0 0 0 
20396 567 1 32.233 38.2211 41.1459 0 0 0 
20397 567 1 32.0524 38.7615 39.8445 0 0 0 
20398 567 1 33.0908 38.971 38.9401 0 0 0 
20399 567 1 32.8251 39.518 37.6678 0 0 0 
20400 567 1 33.7979 39.6214 36.6658 0 0 0 
20401 567 1 35.0072 38.9391 36.9088 0 0 0 
20402 567 1 35.3116 38.2968 38.1209 0 0 0 
20403 567 1 34.3265 38.3133 39.1432 0 0 0 
20404 567 1 34.5069 37.6709 40.4002 0 0 0 
20405 567 1 31.4669 37.6351 43.3993 0 0 0 
20406 567 2 30.2206 38.5888 41.8001 0 0 0 
20407 567 2 31.088 39.1933 39.6828 0 0 0 
20408 567 2 31.7788 39.7864 37.3753 0 0 0 
20409 567 2 33.6482 40.008 35.6737 0 0 0 
20410 567 2 35.6231 38.9188 36.0835 0 0 0 
20411 567 2 36.3002 37.8734 38.2254 0 0 0 
20412 567 2 35.3854 37.0737 40.6121 0 0 0 
20413 568 1 27.7824 33.5272 40.5097 0 0 0 
20414 568 1 27.862 33.4282 41.941 0 0 0 
20415 568 1 26.8064 33.1654 42.7701 0 0 0 
20416 568 1 27.0682 32.9969 44.1086 0 0 0 
20417 568 1 25.9975 32.6775 44.9457 0 0 0 
20418 568 1 26.1711 32.5053 46.2821 0 0 0 
20419 568 1 27.3956 32.6811 46.9112 0 0 0 
20420 568 1 28.4781 33.039 46.0821 0 0 0 
20421 568 1 28.3295 33.1841 44.7185 0 0 0 
20422 568 1 29.3994 33.5627 43.9129 0 0 0 
20423 568 1 28.8556 34.0076 39.7312 0 0 0 
20424 568 2 26.7983 33.2699 40.0278 0 0 0 
20425 568 2 25.8416 32.924 42.4202 0 0 0 
20426 568 2 24.9307 32.4932 44.5321 0 0 0 
20427 568 2 25.3283 32.1834 46.8616 0 0 0 
20428 568 2 27.546 32.4043 47.9711 0 0 0 
20429 568 2 29.4183 33.1879 46.6049 0 0 0 
20430 568 2 30.32 33.7355 44.42 0 0 0 
20431 568 1 30.2118 34.2026 41.7356 0 0 0 
20432 568 1 30.0982 34.3335 40.3734 0 0 0 
20433 568 1 31.1778 34.7875 39.5636 0 0 0 
20434 568 1 31.1139 34.8221 38.2023 0 0 0 
20435 568 1 32.2226 35.196 37.4331 0 0 0 
20436 568 1 32.1395 35.2752 36.026 0 0 0 
20437 568 1 30.9309 34.9946 35.4191 0 0 0 
20438 568 1 29.8566 34.5571 36.178 0 0 0 
20439 568 1 29.9197 34.5031 37.5421 0 0 0 
20440 568 1 28.8038 34.0878 38.3181 0 0 0 
20441 568 1 29.1411 33.7235 42.5475 0 0 0 
20442 568 2 31.124 34.4818 42.2039 0 0 0 
20443 568 2 32.065 35.0919 40.0695 0 0 0 
20444 568 2 33.1874 35.451 37.9254 0 0 0 
20445 568 2 33.0606 35.4819 35.527 0 0 0 
20446 568 2 30.8766 34.9776 34.3759 0 0 0 
20447 568 2 28.9023 34.284 35.7923 0 0 0 
20448 568 2 27.9044 33.7859 37.7667 0 0 0 
20449 569 1 34.2693 40.2914 56.6017 0 0 0 
20450 569 1 33.2657 40.317 57.5323 0 0 0 
20451 569 1 33.3533 39.5837 58.7416 0 0 0 
20452 569 1 32.2633 39.6892 59.686 0 0 0 
20453 569 1 32.4035 39.0959 60.9534 0 0 0 
20454 569 1 31.3666 39.1408 61.9362 0 0 0 
20455 569 1 30.1577 39.776 61.5564 0 0 0 
20456 569 1 30.1113 40.4532 60.3234 0 0 0 
20457 569 1 31.0946 40.3238 59.3572 0 0 0 
20458 569 1 30.9194 40.9219 58.1025 0 0 0 
20459 569 1 34.1431 40.9189 55.3627 0 0 0 
20460 569 2 35.198 39.8427 56.878 0 0 0 
20461 569 2 34.1689 38.8831 58.9526 0 0 0 
20462 569 2 33.3131 38.5604 61.1808 0 0 0 
20463 569 2 31.5525 38.6381 62.905 0 0 0 
20464 569 2 29.2683 39.8047 62.1617 0 0 0 
20465 569 2 29.2673 41.0865 60.0919 0 0 0 
20466 569 2 29.972 41.4334 57.9669 0 0 0 
20467 569 1 31.8681 41.4836 55.9819 0 0 0 
20468 569 1 32.9449 41.5146 55.0194 0 0 0 
20469 569 1 32.7981 42.1038 53.7378 0 0 0 
20470 569 1 33.8573 42.1322 52.8 0 0 0 
20471 569 1 33.6629 42.569 51.4543 0 0 0 
20472 569 1 34.7094 42.3694 50.5045 0 0 0 
20473 569 1 36.0085 41.8348 50.9232 0 0 0 
20474 569 1 36.1626 41.4003 52.2519 0 0 0 
20475 569 1 35.0352 41.5655 53.1627 0 0 0 
20476 569 1 35.171 40.9292 54.4327 0 0 0 
20477 569 1 32.0295 40.8655 57.2217 0 0 0 
20478 569 2 30.8088 41.9145 55.7013 0 0 0 
20479 569 2 31.8192 42.4875 53.4026 0 0 0 
20480 569 2 32.6621 42.9397 51.1369 0 0 0 
20481 569 2 34.5238 42.4748 49.4319 0 0 0 
20482 569 2 36.8471 41.8062 50.2917 0 0 0 
20483 569 2 37.0721 40.9311 52.5936 0 0 0 
20484 569 2 36.0744 40.3611 54.5431 0 0 0 
20485 570 1 28.3063 36.9005 55.3707 0 0 0 
20486 570 1 28.3698 36.815 56.746 0 0 0 
20487 570 1 27.2838 36.3353 57.4972 0 0 0 
20488 570 1 27.4571 36.1587 58.9115 0 0 0 
20489 570 1 26.3962 35.6232 59.623 0 0 0 
20490 570 1 26.5054 35.4256 60.9646 0 0 0 
20491 570 1 27.7032 35.6499 61.658 0 0 0 
20492 570 1 28.7631 36.2845 60.928 0 0 0 
20493 570 1 28.6563 36.5245 59.5823 0 0 0 
20494 570 1 29.7152 37.0431 58.7999 0 0 0 
20495 570 1 29.3835 37.3592 54.6054 0 0 0 
20496 570 2 27.3769 36.4663 54.8703 0 0 0 
20497 570 2 26.2985 36.1305 57.0473 0 0 0 
20498 570 2 25.5366 35.4955 59.0454 0 0 0 
20499 570 2 25.6365 34.9346 61.5408 0 0 0 
20500 570 2 27.8072 35.3675 62.7169 0 0 0 
20501 570 2 29.6334 36.4705 61.5613 0 0 0 
20502 570 2 30.6772 37.2517 59.3702 0 0 0 
20503 570 1 30.6562 37.5976 56.6005 0 0 0 
20504 570 1 30.561 37.7576 55.2081 0 0 0 
20505 570 1 31.6831 38.1816 54.5062 0 0 0 
20506 570 1 31.5849 38.2855 53.1125 0 0 0 
20507 570 1 32.6954 38.6522 52.3465 0 0 0 
20508 570 1 32.5825 38.646 50.9281 0 0 0 
20509 570 1 31.393 38.3672 50.2524 0 0 0 
20510 570 1 30.2629 38.1326 51.0147 0 0 0 
20511 570 1 30.3926 37.968 52.4371 0 0 0 
20512 570 1 29.2855 37.6095 53.2124 0 0 0 
20513 570 1 29.5654 37.158 57.3891 0 0 0 
20514 570 2 31.6113 37.9965 56.9958 0 0 0 
20515 570 2 32.652 38.5153 54.9257 0 0 0 
20516 570 2 33.6459 38.9222 52.7491 0 0 0 
20517 570 2 33.462 39.0538 50.2994 0 0 0 
20518 570 2 31.2437 38.4916 49.2284 0 0 0 
20519 570 2 29.3275 37.9102 50.5336 0 0 0 
20520 570 2 28.3369 37.3769 52.6512 0 0 0 
20521 571 1 34.7069 43.9079 71.3948 0 0 0 
20522 571 1 33.7476 43.9073 72.4212 0 0 0 
20523 571 1 33.9967 43.3741 73.7293 0 0 0 
20524 571 1 32.9646 43.2831 74.6344 0 0 0 
20525 571 1 33.2072 42.6657 75.8696 0 0 0 
20526 571 1 32.198 42.684 76.8739 0 0 0 
20527 571 1 30.9575 43.301 76.5235 0 0 0 
20528 571 1 30.6935 43.8138 75.2997 0 0 0 
20529 571 1 31.6655 43.7821 74.3284 0 0 0 
20530 571 1 31.4998 44.4616 73.1427 0 0 0 
20531 571 1 34.4199 44.4851 70.1245 0 0 0 
20532 571 2 35.7508 43.5861 71.685 0 0 0 
20533 571 2 35.0015 42.9944 74.0099 0 0 0 
20534 571 2 34.2579 42.3781 76.0784 0 0 0 
20535 571 2 32.4815 42.4266 77.8749 0 0 0 
20536 571 2 30.2266 43.4044 77.3044 0 0 0 
20537 571 2 29.7229 44.2779 75.0624 0 0 0 
20538 571 2 30.433 44.7243 72.9715 0 0 0 
20539 571 1 32.1033 44.7009 70.8011 0 0 0 
20540 571 1 33.1145 44.8216 69.8259 0 0 0 
20541 571 1 32.8896 45.4526 68.5131 0 0 0 
20542 571 1 33.8788 45.4615 67.5105 0 0 0 
20543 571 1 33.5574 45.8963 66.2085 0 0 0 
20544 571 1 34.5903 46.1307 65.2474 0 0 0 
20545 571 1 35.9195 45.9566 65.6626 0 0 0 
20546 571 1 36.2421 45.3152 66.9067 0 0 0 
20547 571 1 35.1747 45.0817 67.8795 0 0 0 
20548 571 1 35.4289 44.6864 69.1503 0 0 0 
20549 571 1 32.474 44.415 72.1176 0 0 0 
20550 571 2 31.0735 44.9683 70.6225 0 0 0 
20551 571 2 31.9407 45.8175 68.2792 0 0 0 
20552 571 2 32.5581 46.2137 65.9369 0 0 0 
20553 571 2 34.4031 46.5686 64.29 0 0 0 
20554 571 2 36.6697 46.2243 64.979 0 0 0 
20555 571 2 37.2874 45.0949 66.9775 0 0 0 
20556 571 2 36.4135 44.3289 69.4822 0 0 0 
20557 572 1 28.6195 40.1535 70.4099 0 0 0 
20558 572 1 28.8131 40.044 71.7956 0 0 0 
20559 572 1 27.7441 39.6976 72.6597 0 0 0 
20560 572 1 27.9212 39.6536 74.011 0 0 0 
20561 572 1 26.8752 39.304 74.8708 0 0 0 
20562 572 1 27.0496 39.189 76.2314 0 0 0 
20563 572 1 28.3022 39.4531 76.7571 0 0 0 
20564 572 1 29.3886 39.879 75.9866 0 0 0 
20565 572 1 29.1846 40.0146 74.5824 0 0 0 
20566 572 1 30.2743 40.3626 73.7381 0 0 0 
20567 572 1 29.583 40.6954 69.5389 0 0 0 
20568 572 2 27.6271 39.9894 69.9943 0 0 0 
20569 572 2 26.8353 39.4119 72.2322 0 0 0 
20570 572 2 25.8624 39.0785 74.6018 0 0 0 
20571 572 2 26.2346 38.8868 76.8512 0 0 0 
20572 572 2 28.5257 39.4678 77.8163 0 0 0 
20573 572 2 30.3446 40.1098 76.4225 0 0 0 
20574 572 2 31.2337 40.5669 74.1493 0 0 0 
20575 572 1 31.054 41.0596 71.5318 0 0 0 
20576 572 1 30.8488 41.0389 70.1183 0 0 0 
20577 572 1 31.7973 41.6209 69.2711 0 0 0 
20578 572 1 31.6256 41.6527 67.9026 0 0 0 
20579 572 1 32.6633 42.1799 67.0884 0 0 0 
20580 572 1 32.5179 42.151 65.718 0 0 0 
20581 572 1 31.2649 41.7135 65.154 0 0 0 
20582 572 1 30.2004 41.2443 65.9386 0 0 0 
20583 572 1 30.3601 41.2954 67.3475 0 0 0 
20584 572 1 29.3296 40.8289 68.2009 0 0 0 
20585 572 1 30.0259 40.5153 72.3612 0 0 0 
20586 572 2 31.9208 41.3912 71.9173 0 0 0 
20587 572 2 32.7312 41.9515 69.693 0 0 0 
20588 572 2 33.6341 42.619 67.4353 0 0 0 
20589 572 2 33.3068 42.5166 65.0926 0 0 0 
20590 572 2 31.1 41.6596 64.0976 0 0 0 
20591 572 2 29.227 40.9131 65.5639 0 0 0 
20592 572 2 28.357 40.4114 67.8103 0 0 0 
20593 573 1 35.7344 47.2887 85.5524 0 0 0 
20594 573 1 34.6928 47.3333 86.5288 0 0 0 
20595 573 1 34.9483 46.6968 87.77 0 0 0 
20596 573 1 33.959 46.6701 88.7873 0 0 0 
20597 573 1 34.1966 45.9598 89.9641 0 0 0 
20598 573 1 33.1616 45.831 90.8957 0 0 0 
20599 573 1 31.9052 46.3537 90.618 0 0 0 
20600 573 1 31.7385 47.1728 89.5045 0 0 0 
20601 573 1 32.7366 47.3144 88.5332 0 0 0 
20602 573 1 32.4856 47.9418 87.2693 0 0 0 
20603 573 1 35.5363 47.8974 84.2552 0 0 0 
20604 573 2 36.5634 46.6257 85.8203 0 0 0 
20605 573 2 35.8919 46.1541 87.869 0 0 0 
20606 573 2 35.1606 45.3827 90.1637 0 0 0 
20607 573 2 33.1946 45.0999 91.6828 0 0 0 
20608 573 2 30.9792 46.0801 91.2297 0 0 0 
20609 573 2 30.7547 47.6001 89.2582 0 0 0 
20610 573 2 31.5465 48.3758 87.0181 0 0 0 
20611 573 1 33.2155 48.5522 84.9952 0 0 0 
20612 573 1 34.3256 48.5413 84.0288 0 0 0 
20613 573 1 34.1526 49.1322 82.775 0 0 0 
20614 573 1 35.16 49.052 81.7923 0 0 0 
20615 573 1 34.89 49.563 80.5229 0 0 0 
20616 573 1 35.9118 49.7011 79.5807 0 0 0 
20617 573 1 37.1548 49.083 79.8017 0 0 0 
20618 573 1 37.3841 48.3826 81.0066 0 0 0 
20619 573 1 36.3545 48.34 82.0454 0 0 0 
20620 573 1 36.5694 47.7644 83.3262 0 0 0 
20621 573 1 33.4703 47.9825 86.2766 0 0 0 
20622 573 2 32.2373 49.1483 84.8997 0 0 0 
20623 573 2 33.2147 49.6196 82.4776 0 0 0 
20624 573 2 33.9479 50.0674 80.2914 0 0 0 
20625 573 2 35.7479 50.1506 78.6115 0 0 0 
20626 573 2 37.7565 48.8993 78.9545 0 0 0 
20627 573 2 38.3497 47.8492 81.0698 0 0 0 
20628 573 2 37.541 47.3035 83.5389 0 0 0 
20629 574 1 29.6123 44.1804 84.0301 0 0 0 
20630 574 1 29.8554 43.9947 85.417 0 0 0 
20631 574 1 28.7344 43.8024 86.2125 0 0 0 
20632 574 1 28.9481 43.4917 87.5407 0 0 0 
20633 574 1 27.9129 42.9767 88.3286 0 0 0 
20634 574 1 28.1249 42.7532 89.7226 0 0 0 
20635 574 1 29.3703 43.0527 90.2902 0 0 0 
20636 574 1 30.413 43.3797 89.4729 0 0 0 
20637 574 1 30.2426 43.6644 88.0897 0 0 0 
20638 574 1 31.357 43.953 87.1872 0 0 0 
20639 574 1 30.6387 44.5983 83.1393 0 0 0 
20640 574 2 28.6344 44.0059 83.7304 0 0 0 
20641 574 2 27.8351 43.5366 85.6986 0 0 0 
20642 574 2 26.9773 42.8863 87.9034 0 0 0 
20643 574 2 27.2402 42.557 90.368 0 0 0 
20644 574 2 29.5026 43.0416 91.3696 0 0 0 
20645 574 2 31.4187 43.5447 89.868 0 0 0 
20646 574 2 32.3722 44.05 87.6205 0 0 0 
20647 574 1 32.1553 44.5255 84.9941 0 0 0 
20648 574 1 31.9619 44.7815 83.6441 0 0 0 
20649 574 1 33.0069 45.1057 82.7346 0 0 0 
20650 574 1 32.6655 45.3222 81.4129 0 0 0 
20651 574 1 33.6073 45.7447 80.4633 0 0 0 
20652 574 1 33.3778 45.924 79.0897 0 0 0 
20653 574 1 32.0919 45.7039 78.5715 0 0 0 
20654 574 1 31.0923 45.321 79.4962 0 0 0 
20655 574 1 31.3922 45.134 80.907 0 0 0 
20656 574 1 30.3712 44.6951 81.7707 0 0 0 
20657 574 1 31.1456 44.135 85.8528 0 0 0 
20658 574 2 33.1395 44.5851 85.2635 0 0 0 
20659 574 2 34.0103 45.2849 83.0143 0 0 0 
20660 574 2 34.6646 45.8199 80.829 0 0 0 
20661 574 2 34.0718 46.3651 78.4462 0 0 0 
20662 574 2 31.9364 45.7755 77.4209 0 0 0 
20663 574 2 30.0239 45.1299 79.1872 0 0 0 
20664 574 2 29.3746 44.5999 81.3877 0 0 0 
20665 575 1 36.2982 50.5547 99.7913 0 0 0 
20666 575 1 35.3287 50.456 100.804 0 0 0 
20667 575 1 35.5847 49.795 102.03 0 0 0 
20668 575 1 34.5488 49.718 102.975 0 0 0 
20669 575 1 34.934 49.1408 104.201 0 0 0 
20670 575 1 33.9781 48.9483 105.196 0 0 0 
20671 575 1 32.6255 49.2563 104.873 0 0 0 
20672 575 1 32.2495 49.8491 103.709 0 0 0 
20673 575 1 33.234 50.1949 102.728 0 0 0 
20674 575 1 33.0182 50.7557 101.524 0 0 0 
20675 575 1 36.0498 51.2011 98.6338 0 0 0 
20676 575 2 37.2586 50.0959 99.9403 0 0 0 
20677 575 2 36.5774 49.5254 102.218 0 0 0 
20678 575 2 35.9967 48.9041 104.387 0 0 0 
20679 575 2 34.2853 48.5781 106.159 0 0 0 
20680 575 2 31.8806 49.2301 105.618 0 0 0 
20681 575 2 31.2041 49.9795 103.565 0 0 0 
20682 575 2 31.9652 51.0789 101.255 0 0 0 
20683 575 1 33.7542 51.5516 99.3409 0 0 0 
20684 575 1 34.7566 51.7608 98.3975 0 0 0 
20685 575 1 34.4664 52.4342 97.2334 0 0 0 
20686 575 1 35.4014 52.4982 96.2118 0 0 0 
20687 575 1 35.0925 53.1804 94.9988 0 0 0 
20688 575 1 35.947 53.107 93.8825 0 0 0 
20689 575 1 37.1767 52.4442 94.0812 0 0 0 
20690 575 1 37.4986 51.8464 95.3136 0 0 0 
20691 575 1 36.6408 51.8302 96.3829 0 0 0 
20692 575 1 37.0053 51.2218 97.5992 0 0 0 
20693 575 1 34.0326 50.8975 100.521 0 0 0 
20694 575 2 32.7791 52.0107 99.2425 0 0 0 
20695 575 2 33.4251 52.8332 97.0033 0 0 0 
20696 575 2 34.1223 53.5631 94.7775 0 0 0 
20697 575 2 35.7276 53.5619 93.0015 0 0 0 
20698 575 2 37.865 52.4047 93.2777 0 0 0 
20699 575 2 38.4521 51.3031 95.4196 0 0 0 
20700 575 2 37.9949 50.7552 97.685 0 0 0 
20701 576 1 30.0595 46.9333 98.7156 0 0 0 
20702 576 1 30.2609 46.8031 100.137 0 0 0 
20703 576 1 29.3425 46.1545 101.046 0 0 0 
20704 576 1 29.6284 46.04 102.393 0 0 0 
20705 576 1 28.6649 45.5331 103.245 0 0 0 
20706 576 1 29.033 45.2577 104.521 0 0 0 
20707 576 1 30.3291 45.5899 104.992 0 0 0 
20708 576 1 31.2865 46.1333 104.117 0 0 0 
20709 576 1 30.8797 46.5202 102.851 0 0 0 
20710 576 1 31.8396 47.1543 102.028 0 0 0 
20711 576 1 31.0194 47.6468 97.9264 0 0 0 
20712 576 2 29.1905 46.5074 98.3192 0 0 0 
20713 576 2 28.3815 45.8302 100.662 0 0 0 
20714 576 2 27.6091 45.3532 102.883 0 0 0 
20715 576 2 28.3324 44.7494 105.257 0 0 0 
20716 576 2 30.6787 45.3407 105.973 0 0 0 
20717 576 2 32.228 46.4495 104.581 0 0 0 
20718 576 2 32.8468 47.3438 102.39 0 0 0 
20719 576 1 32.5569 47.78 99.859 0 0 0 
20720 576 1 32.297 47.975 98.4939 0 0 0 
20721 576 1 33.3004 48.4438 97.5891 0 0 0 
20722 576 1 32.9891 48.5503 96.2184 0 0 0 
20723 576 1 33.992 48.9034 95.3334 0 0 0 
20724 576 1 33.6977 49.0981 93.9755 0 0 0 
20725 576 1 32.4781 48.6516 93.4736 0 0 0 
20726 576 1 31.4499 48.2688 94.348 0 0 0 
20727 576 1 31.6968 48.1715 95.7348 0 0 0 
20728 576 1 30.6989 47.7244 96.5591 0 0 0 
20729 576 1 31.4919 47.2774 100.678 0 0 0 
20730 576 2 33.6106 47.9752 100.215 0 0 0 
20731 576 2 34.3053 48.7002 97.9015 0 0 0 
20732 576 2 34.9652 49.1764 95.6436 0 0 0 
20733 576 2 34.4648 49.3793 93.2408 0 0 0 
20734 576 2 32.3348 48.6615 92.3607 0 0 0 
20735 576 2 30.5213 47.9224 93.8102 0 0 0 
20736 576 2 29.8168 47.366 96.1295 0 0 0 
20737 577 1 33.0044 33.9719 0.0797774 0 0 0 
20738 577 1 31.9092 33.9844 1.00562 0 0 0 
20739 577 1 32.0215 33.4304 2.29665 0 0 0 
20740 577 1 30.9353 33.3251 3.16802 0 0 0 
20741 577 1 31.0654 32.7149 4.41009 0 0 0 
20742 577 1 29.9779 32.6722 5.30211 0 0 0 
20743 577 1 28.7428 33.1525 4.8809 0 0 0 
20744 577 1 28.6023 33.7825 3.66767 0 0 0 
20745 577 1 29.6886 33.847 2.787 0 0 0 
20746 577 1 29.5588 34.4836 1.52359 0 0 0 
20747 577 1 37.5456 61.6696 113.174 0 0 -1 
20748 577 2 33.8676 33.3912 0.364799 0 0 0 
20749 577 2 32.9391 33.1004 2.57437 0 0 0 
20750 577 2 32.117 32.3361 4.74105 0 0 0 
20751 577 2 30.1354 32.2587 6.2923 0 0 0 
20752 577 2 27.8974 33.1451 5.63595 0 0 0 
20753 577 2 27.6311 34.1858 3.33351 0 0 0 
20754 577 2 28.638 34.9234 1.27357 0 0 0 
20755 577 1 30.5089 35.1436 -0.627761 0 0 0 
20756 577 1 36.3316 62.2976 112.822 0 0 -1 
20757 577 1 36.154 62.796 111.505 0 0 -1 
20758 577 1 37.1665 62.6382 110.523 0 0 -1 
20759 577 1 36.8834 62.9882 109.187 0 0 -1 
20760 577 1 37.8775 62.8016 108.224 0 0 -1 
20761 577 1 39.1409 62.3043 108.628 0 0 -1 
20762 577 1 39.4278 62.0151 109.952 0 0 -1 
20763 577 1 38.3846 62.0668 110.906 0 0 -1 
20764 577 1 38.6426 61.7866 112.252 0 0 -1 
20765 577 1 30.6653 34.5842 0.653493 0 0 0 
20766 577 2 34.3217 62.7027 113.461 0 0 -1 
20767 577 2 35.2161 63.3217 111.268 0 0 -1 
20768 577 2 35.9937 63.3381 108.806 0 0 -1 
20769 577 2 37.7384 63.1072 107.234 0 0 -1 
20770 577 2 39.8834 62.112 107.821 0 0 -1 
20771 577 2 40.3801 61.56 110.207 0 0 -1 
20772 577 2 39.6061 61.4341 112.547 0 0 -1 
20773 578 1 31.751 57.4813 113.229 0 0 -1 
20774 578 1 27.0945 30.2057 0.224863 0 0 0 
20775 578 1 26.0055 29.7387 1.02986 0 0 0 
20776 578 1 26.076 29.5551 2.47295 0 0 0 
20777 578 1 25.0433 29.082 3.29044 0 0 0 
20778 578 1 25.1952 29.1067 4.66665 0 0 0 
20779 578 1 26.4026 29.4402 5.23448 0 0 0 
20780 578 1 27.5308 29.8568 4.48074 0 0 0 
20781 578 1 27.323 29.9965 3.06159 0 0 0 
20782 578 1 28.3151 30.6023 2.24211 0 0 0 
20783 578 1 32.8631 57.8909 112.489 0 0 -1 
20784 578 2 30.883 57.1361 112.693 0 0 -1 
20785 578 2 25.147 29.4288 0.431372 0 0 0 
20786 578 2 24.034 28.7988 2.89162 0 0 0 
20787 578 2 24.43 28.7356 5.26051 0 0 0 
20788 578 2 26.5688 29.5262 6.27803 0 0 0 
20789 578 2 28.4769 30.0922 5.03906 0 0 0 
20790 578 2 29.209 30.7722 2.84642 0 0 0 
20791 578 1 29.4193 31.0596 0.0838698 0 0 0 
20792 578 1 34.0739 58.2523 113.084 0 0 -1 
20793 578 1 35.1059 58.7874 112.336 0 0 -1 
20794 578 1 35.0153 58.926 110.95 0 0 -1 
20795 578 1 36.0764 59.4065 110.218 0 0 -1 
20796 578 1 36.0819 59.4203 108.818 0 0 -1 
20797 578 1 34.8701 59.1021 108.096 0 0 -1 
20798 578 1 33.8069 58.5515 108.854 0 0 -1 
20799 578 1 33.8447 58.5731 110.287 0 0 -1 
20800 578 1 32.7992 58.0395 111.088 0 0 -1 
20801 578 1 28.331 30.5611 0.833871 0 0 0 
20802 578 2 30.2509 31.5125 0.642088 0 0 0 
20803 578 2 36.0355 58.9984 112.818 0 0 -1 
20804 578 2 36.9763 59.5954 110.763 0 0 -1 
20805 578 2 36.9046 59.8098 108.191 0 0 -1 
20806 578 2 34.9139 59.2771 107.043 0 0 -1 
20807 578 2 32.883 58.2586 108.396 0 0 -1 
20808 578 2 31.8501 57.7297 110.609 0 0 -1 
20809 579 1 33.1151 36.9471 14.8134 0 0 0 
20810 579 1 32.0142 37.0159 15.6969 0 0 0 
20811 579 1 32.0956 36.3376 16.9579 0 0 0 
20812 579 1 31.079 36.5338 17.9386 0 0 0 
20813 579 1 31.1338 35.7918 19.1289 0 0 0 
20814 579 1 30.0852 35.8944 20.1077 0 0 0 
20815 579 1 29.0795 36.8676 19.9254 0 0 0 
20816 579 1 29.0712 37.5705 18.7124 0 0 0 
20817 579 1 29.9603 37.3402 17.6439 0 0 0 
20818 579 1 29.8836 37.9973 16.4044 0 0 0 
20819 579 1 32.9609 37.4911 13.5239 0 0 0 
20820 579 2 33.9789 36.4547 15.087 0 0 0 
20821 579 2 33.1068 35.8969 17.281 0 0 0 
20822 579 2 31.8968 35.0416 19.3751 0 0 0 
20823 579 2 30.1315 35.2018 20.957 0 0 0 
20824 579 2 28.2561 37.0647 20.6889 0 0 0 
20825 579 2 28.3464 38.3642 18.6278 0 0 0 
20826 579 2 29.0037 38.6071 16.2329 0 0 0 
20827 579 1 30.8141 38.2611 14.1037 0 0 0 
20828 579 1 31.8468 38.1653 13.1825 0 0 0 
20829 579 1 31.7013 38.7497 11.9392 0 0 0 
20830 579 1 32.7944 38.6303 10.9962 0 0 0 
20831 579 1 32.6736 39.163 9.70243 0 0 0 
20832 579 1 33.7604 39.0873 8.81308 0 0 0 
20833 579 1 34.8656 38.3251 9.21399 0 0 0 
20834 579 1 34.9344 37.6328 10.4253 0 0 0 
20835 579 1 33.915 37.8889 11.328 0 0 0 
20836 579 1 34.0197 37.3491 12.6158 0 0 0 
20837 579 1 30.8717 37.7573 15.3884 0 0 0 
20838 579 2 29.9102 38.7134 13.7736 0 0 0 
20839 579 2 30.8645 39.2612 11.692 0 0 0 
20840 579 2 31.8154 39.7128 9.32416 0 0 0 
20841 579 2 33.5833 39.5382 7.81209 0 0 0 
20842 579 2 35.7508 38.1925 8.61819 0 0 0 
20843 579 2 35.7968 37.071 10.7102 0 0 0 
20844 579 2 34.9019 36.9304 12.9994 0 0 0 
20845 580 1 27.0409 33.4919 13.5251 0 0 0 
20846 580 1 27.2023 33.4895 14.9149 0 0 0 
20847 580 1 26.1538 33.0252 15.7167 0 0 0 
20848 580 1 26.3037 33.0231 17.1353 0 0 0 
20849 580 1 25.302 32.6301 18.0974 0 0 0 
20850 580 1 25.5508 32.6771 19.4615 0 0 0 
20851 580 1 26.7981 32.9426 19.9735 0 0 0 
20852 580 1 27.8076 33.3559 19.0979 0 0 0 
20853 580 1 27.5836 33.3533 17.7073 0 0 0 
20854 580 1 28.5924 34.0118 16.877 0 0 0 
20855 580 1 28.0801 33.9849 12.739 0 0 0 
20856 580 2 26.1317 33.027 13.1197 0 0 0 
